"sp","mean_baseline","mean_current","per_change","mu.psi.yr","mu.v.yr","r","case","actual.change"
"6",0.57673835125448,0.627980884109916,8.88488388954489,"1","-0.5","7","all",56.5126440793647
"60",0.68846313603323,0.582554517133956,-15.3833391152204,"1","-0.5","7","all",28.5256562908842
"61",0.679800995024876,0.543611940298507,-20.0336651053864,"1","-0.5","7","all",38.9318923856221
"62",0.67712962962963,0.555679012345679,-17.9360955376271,"1","-0.5","7","all",20.3549166184167
"63",0.571555555555556,0.543037037037037,-4.98963193364439,"1","-0.5","7","all",45.1500849325572
"64",0.566162790697674,0.570193798449612,0.711987403299788,"1","-0.5","7","all",36.7189205236224
"65",0.573421052631579,0.591157894736842,3.09316200091785,"1","-0.5","7","all",62.8757363514987
"66",0.532089947089947,0.61542328042328,15.6615124546313,"1","-0.5","7","all",68.0584867825328
"7",0.687041446208113,0.641640211640212,-6.60822353854744,"1","-0.5","7","all",41.4569636374271
"8",0.675552977571539,0.588700696055684,-12.8564723122188,"1","-0.5","7","all",32.6425133268204
"9",0.594712643678161,0.516896551724138,-13.0846540394279,"1","-0.5","7","all",46.9440615186283
"1",0.503978494623656,0.58,15.08427565607,"1","0","7","all",47.880878458279
"10",0.474312617702448,0.635743879472693,34.0347812276662,"1","0","7","all",62.6996299078808
"11",0.451619047619048,0.675066666666667,49.477013918178,"1","0","7","all",54.5346944190206
"12",0.551157407407407,0.724969135802469,31.5357692846143,"1","0","7","all",54.1816605410959
"13",0.464565656565657,0.700666666666667,50.8218820664463,"1","0","7","all",63.1767875495104
"14",0.674120697784064,0.693173031588873,2.82624964156077,"1","0","7","all",18.4694067725376
"15",0.61089469517023,0.619263657957245,1.36995178599202,"1","0","7","all",25.8882194387008
"16",0.499897119341564,0.64224279835391,28.4749948549084,"1","0","7","all",42.2521213403103
"17",0.552045088566828,0.71475040257649,29.473192929234,"1","0","7","all",59.060936143057
"18",0.525538847117795,0.698671679197995,32.9438695216748,"1","0","7","all",58.6016739447896
"19",0.560101449275362,0.606449275362319,8.27489843972366,"1","0","7","all",34.9962551921785
"2",0.57006329113924,0.609704641350211,6.95385070870805,"1","0","7","all",30.4572653464634
"20",0.519121447028424,0.580826873385013,11.8865107018417,"1","0","7","all",63.6218027282103
"21",0.588184931506849,0.629143835616438,6.96360989810771,"1","0","7","all",40.0549661543142
"22",0.581213333333333,0.64896,11.6560757954624,"1","0","7","all",52.4921344322677
"23",0.534664502164502,0.622878787878788,16.4989980365565,"1","0","7","all",50.3346150565869
"24",0.444586739327884,0.708864668483197,59.443502420887,"1","0","7","all",77.8932791849786
"25",0.555314207650273,0.61051912568306,9.94120396565722,"1","0","7","all",71.6753570107384
"26",0.582414215686274,0.659203431372549,13.1846396633351,"1","0","7","all",27.9224571642722
"27",0.49640589569161,0.694943310657596,39.9949752186922,"1","0","7","all",44.7941825163379
"28",0.567163120567376,0.655939716312057,15.6527447792922,"1","0","7","all",58.6767518137291
"29",0.484433962264151,0.682201257861635,40.8244076598507,"1","0","7","all",58.4660710299084
"3",0.482284527518172,0.730976116303219,51.5653259839807,"1","0","7","all",57.4023982547995
"30",0.750277777777778,0.546666666666667,-27.1380970011107,"1","0","7","all",40.1298340199554
"31",0.533666666666667,0.534047619047619,0.0713839564557846,"1","0","7","all",48.5565123022004
"32",0.506560846560847,0.665238095238095,31.3244203049927,"1","0","7","all",70.9527449218308
"33",0.422183098591549,0.685704225352113,62.418682235196,"1","0","7","all",56.0930197120873
"34",0.481892655367232,0.710593220338983,47.4588193915235,"1","0","7","all",80.9932944290574
"35",0.57953125,0.615520833333333,6.21011952907341,"1","0","7","all",23.7647640493165
"36",0.532159624413146,0.655399061032864,23.1583590648434,"1","0","7","all",61.3172978853935
"37",0.490342465753425,0.650593607305936,32.6814732038925,"1","0","7","all",83.2357280756777
"38",0.516817042606516,0.667243107769424,29.1062509092672,"1","0","7","all",51.8096434647542
"39",0.51590570719603,0.684764267990074,32.7305083930547,"1","0","7","all",55.0617197741775
"4",0.515292096219931,0.644587628865979,25.0916972324108,"1","0","7","all",74.7951137910824
"40",0.558423645320197,0.587848932676519,5.26934838861443,"1","0","7","all",36.9689980104398
"41",0.422578397212544,0.689698025551684,63.2118513632366,"1","0","7","all",105.013147431152
"42",0.541257716049383,0.708009259259259,30.8081600068428,"1","0","7","all",51.8925325630101
"43",0.514565217391304,0.638152173913043,24.0177439797212,"1","0","7","all",40.3070913600528
"44",0.587038834951456,0.602216828478964,2.58551779266243,"1","0","7","all",37.609876646707
"45",0.63481884057971,0.636775362318841,0.308201586667424,"1","0","7","all",45.1275072088951
"46",0.591467391304348,0.623659420289855,5.44273944071795,"1","0","7","all",20.9934025023693
"47",0.504886877828054,0.701402714932127,38.9227460118301,"1","0","7","all",45.992062264611
"48",0.574954954954955,0.621816816816817,8.15052752533165,"1","0","7","all",32.4561414077325
"49",0.589307649357901,0.710614182021217,20.5845847742669,"1","0","7","all",49.5870693469141
"5",0.45076124567474,0.669861591695502,48.606739848008,"1","0","7","all",66.7058080033695
"50",0.554113475177305,0.673002364066194,21.4556935022825,"1","0","7","all",72.6091395401074
"51",0.500952380952381,0.583015873015873,16.3814955640051,"1","0","7","all",45.4080947741738
"52",0.596116959064327,0.633368421052632,6.2490189923089,"1","0","7","all",21.2078412613844
"53",0.654927536231884,0.461159420289855,-29.5861916353175,"1","0","7","all",35.1240841894615
"54",0.422259507829978,0.661006711409396,56.5403973509934,"1","0","7","all",65.0566068130136
"55",0.523349436392915,0.678856682769726,29.7138461538462,"1","0","7","all",48.1012466289622
"56",0.556810897435897,0.608541666666667,9.29054540221615,"1","0","7","all",29.8583945953671
"57",0.530914351851852,0.634305555555556,19.4741775849665,"1","0","7","all",55.5988997796546
"58",0.586055419722901,0.642836185819071,9.68863424606098,"1","0","7","all",39.6206817954315
"59",0.473824561403509,0.658894736842105,39.0587973933649,"1","0","7","all",86.8364862654118
"6",0.510977564102564,0.625657051282051,22.4431550885997,"1","0","7","all",48.1321586877779
"60",0.430916380297824,0.693951890034364,61.0409633429916,"1","0","7","all",101.723226400674
"61",0.462587412587413,0.770901320901321,66.649869824473,"1","0","7","all",81.8133853525286
"62",0.531754385964912,0.583333333333333,9.69976905311778,"1","0","7","all",62.5389913565965
"63",0.557759856630824,0.659516129032258,18.2437425698037,"1","0","7","all",47.1174202770878
"64",0.522183098591549,0.66293427230047,26.9543717689368,"1","0","7","all",32.5306349542881
"65",0.513346405228758,0.643267973856209,25.3087520052965,"1","0","7","all",60.2956715692151
"66",0.528380952380952,0.651333333333333,23.2696467195386,"1","0","7","all",55.1423819342588
"7",0.660977777777778,0.677502222222222,2.5,"1","0","7","all",28.1846122157327
"8",0.575821428571429,0.59597619047619,3.50017573239057,"1","0","7","all",40.7701143567043
"9",0.559918367346939,0.671074829931973,19.8522622345337,"1","0","7","all",35.3501349814148
"1",0.717239583333333,0.377239583333333,-47.403964853678,"-0.5","-0.5","8","all",-26.9540185608785
"10",0.736182170542636,0.355445736434109,-51.7176928949377,"-0.5","-0.5","8","all",-32.9616614298296
"11",0.71520325203252,0.379634146341463,-46.9194043423895,"-0.5","-0.5","8","all",-24.2662045325573
"12",0.711512027491409,0.304982817869416,-57.1359574981888,"-0.5","-0.5","8","all",-32.619721997118
"13",0.698926553672316,0.418050847457627,-40.1867270228761,"-0.5","-0.5","8","all",-12.6793522377668
"14",0.714123222748815,0.457701421800948,-35.9072205999469,"-0.5","-0.5","8","all",-18.4262354743359
"15",0.767853107344633,0.433131557707829,-43.5918727729485,"-0.5","-0.5","8","all",-18.4316773672169
"16",0.733248587570622,0.339858757062147,-53.6502677505105,"-0.5","-0.5","8","all",-41.5201530197042
"17",0.705062761506276,0.370334728033473,-47.4749273040176,"-0.5","-0.5","8","all",-27.3687413804016
"18",0.710509413067553,0.454473975636766,-36.0354743683661,"-0.5","-0.5","8","all",-24.0809673325763
"19",0.743551912568306,0.361502732240437,-51.3816418020137,"-0.5","-0.5","8","all",-23.8335934519675
"2",0.731851851851852,0.463148148148148,-36.7155870445344,"-0.5","-0.5","8","all",-14.9547930567263
"20",0.721970649895178,0.407232704402516,-43.5942853824264,"-0.5","-0.5","8","all",-19.3425988546248
"21",0.701707988980716,0.489380165289256,-30.2587154522613,"-0.5","-0.5","8","all",-12.9411558654789
"22",0.653594040968343,0.459795158286778,-29.6512621801812,"-0.5","-0.5","8","all",-23.3531741164086
"23",0.769271708683473,0.336848739495798,-56.2119943196301,"-0.5","-0.5","8","all",-35.5618329330836
"24",0.702754946727549,0.447686453576865,-36.2955101687206,"-0.5","-0.5","8","all",-11.8417735545389
"25",0.615300546448087,0.486265938069217,-20.9709887507401,"-0.5","-0.5","8","all",-20.6832167301007
"26",0.714362416107383,0.403557046979866,-43.5080796692973,"-0.5","-0.5","8","all",-22.1583329972794
"27",0.702824858757062,0.488135593220339,-30.5466237942122,"-0.5","-0.5","8","all",-21.2006310728465
"28",0.745484848484849,0.478257575757576,-35.846103816918,"-0.5","-0.5","8","all",-9.03691876864082
"29",0.700759259259259,0.435981481481481,-37.7844137311382,"-0.5","-0.5","8","all",-26.1083249606425
"3",0.739846582984658,0.39536959553696,-46.5605972062511,"-0.5","-0.5","8","all",-33.1663294366788
"30",0.64030303030303,0.546363636363636,-14.6710837671557,"-0.5","-0.5","8","all",-27.1419754183529
"31",0.828977777777778,0.271733333333333,-67.220673386232,"-0.5","-0.5","8","all",-19.7436997613034
"32",0.653505976095618,0.506759628154051,-22.4552419272897,"-0.5","-0.5","8","all",-10.7289940091072
"33",0.734521963824289,0.374082687338501,-49.0712727784423,"-0.5","-0.5","8","all",-23.5760194992608
"34",0.770469483568075,0.364201877934272,-52.7298763024801,"-0.5","-0.5","8","all",-26.1345752183794
"35",0.750595238095238,0.381428571428571,-49.1831879460745,"-0.5","-0.5","8","all",-23.4398505838986
"36",0.668754578754579,0.496520146520147,-25.7545051213233,"-0.5","-0.5","8","all",-4.79784808398956
"37",0.693996212121212,0.385018939393939,-44.5214638539421,"-0.5","-0.5","8","all",-24.6177236817446
"38",0.853164556962025,0.198438818565401,-76.7408506429278,"-0.5","-0.5","8","all",-38.6984594265437
"39",0.740412698412698,0.438063492063492,-40.8352270291129,"-0.5","-0.5","8","all",-28.7597541565853
"4",0.744802867383513,0.353405017921147,-52.5505293551492,"-0.5","-0.5","8","all",-25.6490950410333
"40",0.631345381526104,0.49140562248996,-22.1653255303585,"-0.5","-0.5","8","all",-11.6906888023848
"41",0.78372634643377,0.308835516739447,-60.5939601054938,"-0.5","-0.5","8","all",-36.2524353194624
"42",0.737132867132867,0.403648018648019,-45.2408057426557,"-0.5","-0.5","8","all",-42.8779197923667
"43",0.702420091324201,0.392009132420091,-44.1916401222128,"-0.5","-0.5","8","all",-23.9578141168382
"44",0.762799145299145,0.36008547008547,-52.794195915852,"-0.5","-0.5","8","all",-34.4011456596385
"45",0.72719806763285,0.369323671497585,-49.2127815053478,"-0.5","-0.5","8","all",-14.8653758130965
"46",0.736666666666667,0.374174757281553,-49.2070465228661,"-0.5","-0.5","8","all",-25.2303444114835
"47",0.808982456140351,0.266421052631579,-67.0671408743928,"-0.5","-0.5","8","all",-49.0549528248427
"48",0.772202380952381,0.269732142857143,-65.0697602713328,"-0.5","-0.5","8","all",-41.3913455855925
"49",0.754460093896714,0.362840375586854,-51.9072806471686,"-0.5","-0.5","8","all",-30.6365066625778
"5",0.709118982742961,0.5458310626703,-23.0268719420037,"-0.5","-0.5","8","all",-8.21670650768037
"50",0.717471264367816,0.326704980842912,-54.4643810744419,"-0.5","-0.5","8","all",-39.1946805966317
"51",0.656025641025641,0.427692307692308,-34.8055501270276,"-0.5","-0.5","8","all",-21.3579101059434
"52",0.776078431372549,0.310560224089636,-59.9833970981015,"-0.5","-0.5","8","all",-32.3922442242556
"53",0.719888888888889,0.370833333333333,-48.4874208982868,"-0.5","-0.5","8","all",-16.096275076039
"54",0.757559523809524,0.58375,-22.9433487860454,"-0.5","-0.5","8","all",-36.8867289489891
"55",0.802996254681648,0.307303370786517,-61.7304104477612,"-0.5","-0.5","8","all",-29.2964373382434
"56",0.7956,0.262166666666667,-67.0479302832244,"-0.5","-0.5","8","all",-51.6988985547106
"57",0.754237516869096,0.357449392712551,-52.6078476981159,"-0.5","-0.5","8","all",-36.0361439015343
"58",0.666109510086455,0.531565802113353,-20.1984367338698,"-0.5","-0.5","8","all",-5.43416191788062
"59",0.822259259259259,0.287222222222222,-65.0691410296833,"-0.5","-0.5","8","all",-43.4367149819059
"6",0.682208462332301,0.522291021671827,-23.4411399872931,"-0.5","-0.5","8","all",-6.57557756588328
"60",0.772053571428571,0.408735119047619,-47.0587101499557,"-0.5","-0.5","8","all",-38.8660229463533
"61",0.778507670850767,0.390753138075314,-49.8074132463856,"-0.5","-0.5","8","all",-35.3692488999733
"62",0.762643678160919,0.34867816091954,-54.2803315749812,"-0.5","-0.5","8","all",-19.2222874586857
"63",0.739449838187702,0.328090614886731,-55.6304433454418,"-0.5","-0.5","8","all",-42.1320124373333
"64",0.637037037037037,0.413111111111111,-35.1511627906977,"-0.5","-0.5","8","all",-12.9624076377961
"65",0.693351955307263,0.458975791433892,-33.8033464937018,"-0.5","-0.5","8","all",-21.8330386939807
"66",0.722355072463768,0.293623188405797,-59.3519586698099,"-0.5","-0.5","8","all",-48.6915898376703
"7",0.754300144300144,0.526991341991342,-30.1350601649035,"-0.5","-0.5","8","all",-17.2894563497048
"8",0.691485507246377,0.44524154589372,-35.6108636800279,"-0.5","-0.5","8","all",-19.0830902216483
"9",0.713815789473684,0.511228070175439,-28.3809523809524,"-0.5","-0.5","8","all",-6.62981850069548
"1",0.70015503875969,0.467887596899225,-33.1737156775908,"-0.5","0","8","all",-16.4710704884312
"10",0.662690763052209,0.461767068273092,-30.3193745833586,"-0.5","0","8","all",-35.6605214215217
"11",0.639074074074074,0.47962962962963,-24.9492900608519,"-0.5","0","8","all",-17.7309844704761
"12",0.69257328990228,0.477991313789359,-30.9832878688113,"-0.5","0","8","all",-16.9627344020808
"13",0.726278538812785,0.4162100456621,-42.6927792273113,"-0.5","0","8","all",-33.5717270069616
"14",0.698593406593407,0.515311355311355,-26.2358690408775,"-0.5","0","8","all",-12.9887378659397
"15",0.748622950819672,0.37848087431694,-49.4430575628841,"-0.5","0","8","all",-44.8063378069947
"16",0.67947619047619,0.434904761904762,-35.9941131123414,"-0.5","0","8","all",-15.6453849227896
"17",0.658177777777778,0.488622222222222,-25.7613613343237,"-0.5","0","8","all",-1.61410981256003
"18",0.674939393939394,0.41280303030303,-38.8385040183181,"-0.5","0","8","all",-29.2960000481044
"19",0.716892655367232,0.315367231638418,-56.0091417763417,"-0.5","0","8","all",-31.6114987275996
"2",0.711617161716172,0.358085808580858,-49.6799925795381,"-0.5","0","8","all",-39.9011911695141
"20",0.682073643410853,0.526453488372093,-22.815740872283,"-0.5","0","8","all",-6.71499331963893
"21",0.717117117117117,0.370135135135135,-48.3856783919598,"-0.5","0","8","all",-29.3788741985435
"22",0.656157894736842,0.514771929824561,-21.5475522044865,"-0.5","0","8","all",-23.0932457991296
"23",0.647538759689922,0.536957364341085,-17.0771855265914,"-0.5","0","8","all",-4.5620768793746
"24",0.684856630824373,0.400878136200717,-41.4653931702211,"-0.5","0","8","all",-34.7918416563247
"25",0.757882599580713,0.397840670859539,-47.5062930486017,"-0.5","0","8","all",-32.4862099016274
"26",0.712608695652174,0.406169772256729,-43.0024114587873,"-0.5","0","8","all",-31.2507222380306
"27",0.703587786259542,0.384885496183206,-45.2967342953239,"-0.5","0","8","all",-30.437668312919
"28",0.740087719298246,0.389780701754386,-47.333175299277,"-0.5","0","8","all",-27.3443879245819
"29",0.720521597392013,0.429788101059495,-40.3504207764003,"-0.5","0","8","all",-28.6098077200953
"3",0.704901960784314,0.417855392156863,-40.721488178025,"-0.5","0","8","all",-30.5067654161748
"30",0.666666666666667,0.663888888888889,-0.416666666666665,"-0.5","0","8","all",-21.8088739058922
"31",0.701782945736434,0.422713178294574,-39.765823483928,"-0.5","0","8","all",-21.3568566373774
"32",0.74273401826484,0.507831050228311,-31.6267953614546,"-0.5","0","8","all",-22.9494842662041
"33",0.664711538461538,0.427660256410256,-35.6622787983992,"-0.5","0","8","all",-26.3210513588895
"34",0.617380952380952,0.498605442176871,-19.2386094430059,"-0.5","0","8","all",-4.37658141137732
"35",0.631728395061728,0.535185185185185,-15.2823920265781,"-0.5","0","8","all",-24.906036815185
"36",0.698604091456077,0.601949458483754,-13.8353946325835,"-0.5","0","8","all",-1.4379347230886
"37",0.652302405498282,0.44053264604811,-32.4649668106627,"-0.5","0","8","all",-15.7528517485492
"38",0.687871939736347,0.507702448210923,-26.1923013743635,"-0.5","0","8","all",-15.6941068818897
"39",0.748896631823461,0.353124274099884,-52.8473945409429,"-0.5","0","8","all",-37.3990015545613
"4",0.685031847133758,0.422590233545648,-38.3108631644197,"-0.5","0","8","all",-15.7285700626361
"40",0.7485,0.481892857142857,-35.6188567611413,"-0.5","0","8","all",-22.4788580157914
"41",0.672965986394558,0.446108843537415,-33.7100458928896,"-0.5","0","8","all",-20.4130445160433
"42",0.769081081081081,0.394171171171171,-48.7477743416737,"-0.5","0","8","all",-35.2247090933646
"43",0.785765765765766,0.537837837837838,-31.5523962393946,"-0.5","0","8","all",-27.3865466110997
"44",0.746977401129943,0.375197740112994,-49.7712059902432,"-0.5","0","8","all",-28.3574104397148
"45",0.659718309859155,0.433708920187793,-34.2584685454028,"-0.5","0","8","all",-16.1592128772909
"46",0.734434782608696,0.355130434782609,-51.6457494672034,"-0.5","0","8","all",-37.6466833794277
"47",0.77312661498708,0.333850129198966,-56.8181818181818,"-0.5","0","8","all",-42.4816379536563
"48",0.72969696969697,0.471387559808612,-35.3995453750656,"-0.5","0","8","all",-22.203596801756
"49",0.706714285714286,0.489507936507937,-30.7346764593581,"-0.5","0","8","all",-21.838355248961
"5",0.750310981535471,0.401068999028183,-46.5462976155012,"-0.5","0","8","all",-38.4999601869396
"50",0.743828571428571,0.364285714285714,-51.0255819313206,"-0.5","0","8","all",-38.4433877467133
"51",0.70875,0.334027777777778,-52.8708602782677,"-0.5","0","8","all",-34.7038901542424
"52",0.760952380952381,0.280449735449735,-63.1449033514115,"-0.5","0","8","all",-39.5112727477384
"53",0.576269841269841,0.459444444444444,-20.2726897121609,"-0.5","0","8","all",-37.9300264126707
"54",0.670269607843137,0.454264705882353,-32.2265696420083,"-0.5","0","8","all",-20.9243685436957
"55",0.674562647754137,0.386501182033097,-42.703441508376,"-0.5","0","8","all",-26.6551570508445
"56",0.659808429118774,0.363831417624521,-44.8580221822194,"-0.5","0","8","all",-40.8462900314744
"57",0.730213836477987,0.385044025157233,-47.269689244126,"-0.5","0","8","all",-32.4860890172456
"58",0.698238276299113,0.434854245880862,-37.7212248824672,"-0.5","0","8","all",-17.1781164652614
"59",0.712809523809524,0.488396825396825,-31.4828423185695,"-0.5","0","8","all",-9.449208240852
"6",0.673674976915974,0.524164358264081,-22.1932866404419,"-0.5","0","8","all",-11.6833562622187
"60",0.713751160631383,0.424586815227484,-40.5133275227329,"-0.5","0","8","all",-41.5392909300837
"61",0.655272435897436,0.450977564102564,-31.1770891926924,"-0.5","0","8","all",-20.9038498026236
"62",0.638306878306878,0.465291005291005,-27.1054376657825,"-0.5","0","8","all",-31.7976391003021
"63",0.742655367231638,0.299830508474576,-59.6272346899962,"-0.5","0","8","all",-26.8218184588016
"64",0.573589743589744,0.466205128205128,-18.7215020116227,"-0.5","0","8","all",-29.0121422399699
"65",0.640115740740741,0.438101851851852,-31.5589628611724,"-0.5","0","8","all",-28.6659897286106
"66",0.67979035639413,0.503899371069182,-25.8742984025165,"-0.5","0","8","all",-19.5425139395669
"7",0.742027737924438,0.527948350071736,-28.8505910104539,"-0.5","0","8","all",-23.0070766038536
"8",0.708722741433022,0.478888888888889,-32.429304029304,"-0.5","0","8","all",-25.1036923025054
"9",0.619710144927536,0.398731884057971,-35.6583255378859,"-0.5","0","8","all",-23.1103970419639
"1",0.784633333333333,0.355566666666667,-54.6837163855729,"-1","-0.5","8","all",-45.0671881847572
"10",0.823298969072165,0.288951890034364,-64.903163870106,"-1","-0.5","8","all",-38.5592932193884
"11",0.773475177304965,0.329645390070922,-57.3812580231066,"-1","-0.5","8","all",-40.2019080962196
"12",0.791054018445323,0.337839262187088,-57.2925167802002,"-1","-0.5","8","all",-29.4603481836314
"13",0.793352826510721,0.395087719298246,-50.2002506204084,"-1","-0.5","8","all",-40.729483959546
"14",0.81127380952381,0.278119047619048,-65.7182267744728,"-1","-0.5","8","all",-51.7053664170955
"15",0.799668560606061,0.37405303030303,-53.2239919474214,"-1","-0.5","8","all",-37.4167231177036
"16",0.762777777777778,0.331111111111111,-56.5914056809905,"-1","-0.5","8","all",-56.6619918229905
"17",0.789647058823529,0.305202614379085,-61.3494901337571,"-1","-0.5","8","all",-47.2873044389834
"18",0.817144168962351,0.379522497704316,-53.5550136536798,"-1","-0.5","8","all",-35.4010794213949
"19",0.831035196687371,0.259089026915114,-68.8233388973318,"-1","-0.5","8","all",-55.2114248943139
"2",0.764344262295082,0.32775956284153,-57.1188561215371,"-1","-0.5","8","all",-35.8753742942453
"20",0.771122807017544,0.344912280701754,-55.2714201210356,"-1","-0.5","8","all",-35.2831459330809
"21",0.787755376344086,0.312795698924731,-60.292787797096,"-1","-0.5","8","all",-35.5579760527825
"22",0.858995983935743,0.212168674698795,-75.3003880499322,"-1","-0.5","8","all",-62.1649479986152
"23",0.822657004830918,0.222705314009662,-72.9285336778437,"-1","-0.5","8","all",-46.4172909172339
"24",0.76378354978355,0.423350649350649,-44.5719079089064,"-1","-0.5","8","all",-35.8386468823417
"25",0.795915492957746,0.408704225352113,-48.6497964961954,"-1","-0.5","8","all",-29.9982118652795
"26",0.829135802469136,0.24,-71.0541989279333,"-1","-0.5","8","all",-57.3339680128627
"27",0.791045751633987,0.303137254901961,-61.6789225811782,"-1","-0.5","8","all",-47.576715844528
"28",0.802392156862745,0.229882352941176,-71.3503738820194,"-1","-0.5","8","all",-60.0408866990277
"29",0.768030842230131,0.359395017793594,-53.2056529461735,"-1","-0.5","8","all",-37.482611784557
"3",0.754469273743017,0.322756052141527,-57.2207824262619,"-1","-0.5","8","all",-43.212380238319
"30",0.812222222222222,0.38037037037037,-53.1691746466028,"-1","-0.5","8","all",-48.4988895865681
"31",0.793548387096774,0.251397849462366,-68.319783197832,"-1","-0.5","8","all",-38.0723464844233
"32",0.837181913774974,0.284174553101998,-66.055817926045,"-1","-0.5","8","all",-54.0693093969982
"33",0.828144329896907,0.218900343642612,-73.5673679405784,"-1","-0.5","8","all",-62.5915668605198
"34",0.882044444444444,0.193688888888889,-78.0409150458531,"-1","-0.5","8","all",-64.9658136993225
"35",0.776212121212121,0.288333333333333,-62.8537966035526,"-1","-0.5","8","all",-38.132983035598
"36",0.782105263157895,0.395824561403509,-49.3898609241812,"-1","-0.5","8","all",-35.5624135324776
"37",0.857079889807163,0.205096418732782,-76.0703265620982,"-1","-0.5","8","all",-56.5814635720589
"38",0.769673202614379,0.29421568627451,-61.7739470108696,"-1","-0.5","8","all",-53.1140278534469
"39",0.814071484071484,0.364599844599845,-55.2127974344046,"-1","-0.5","8","all",-40.5636369507126
"4",0.830615942028985,0.249057971014493,-70.0152671755725,"-1","-0.5","8","all",-42.8799275235951
"40",0.753511904761905,0.29952380952381,-60.2496247728889,"-1","-0.5","8","all",-58.545116181938
"41",0.809386138613861,0.467188118811881,-42.2787101825121,"-1","-0.5","8","all",-22.6501156125862
"42",0.816570881226054,0.334090038314176,-59.0862170087977,"-1","-0.5","8","all",-46.5190322579962
"43",0.80991341991342,0.306233766233766,-62.1893206478166,"-1","-0.5","8","all",-42.033977963778
"44",0.781846522781775,0.315491606714628,-59.647885163942,"-1","-0.5","8","all",-41.1610722166964
"45",0.73687074829932,0.357687074829932,-51.4586410635155,"-1","-0.5","8","all",-50.9890906530502
"46",0.776854166666667,0.385291666666667,-50.4036042800826,"-1","-0.5","8","all",-32.2503565792352
"47",0.855068493150685,0.288584474885845,-66.2501335042187,"-1","-0.5","8","all",-58.569341040748
"48",0.801205673758865,0.298132387706856,-62.7895311439615,"-1","-0.5","8","all",-41.2602982408506
"49",0.762781007751938,0.349312015503876,-54.2054650084478,"-1","-0.5","8","all",-47.6945691487101
"5",0.811758865248227,0.33513475177305,-58.714987156861,"-1","-0.5","8","all",-34.884233242802
"50",0.825323741007194,0.317482014388489,-61.5324267782427,"-1","-0.5","8","all",-48.8235599261121
"51",0.835396825396825,0.219920634920635,-73.6747102413072,"-1","-0.5","8","all",-32.5481275096724
"52",0.820666666666667,0.341948717948718,-58.3328125976379,"-1","-0.5","8","all",-24.2279304821593
"53",0.678814814814815,0.453703703703704,-33.162374508948,"-1","-0.5","8","all",-22.7662909821241
"54",0.755749235474006,0.31914373088685,-57.7712135313398,"-1","-0.5","8","all",-49.1190590379501
"55",0.751541038525963,0.400050251256281,-46.7693404952415,"-1","-0.5","8","all",-32.6219884798802
"56",0.789541160593792,0.391889338731444,-50.3649260746945,"-1","-0.5","8","all",-20.523981018101
"57",0.782897822445561,0.352948073701843,-54.9177346541432,"-1","-0.5","8","all",-43.457701970891
"58",0.823416252072969,0.260431177446103,-68.3718682026907,"-1","-0.5","8","all",-48.015294306454
"59",0.816980392156863,0.208039215686275,-74.5355925694811,"-1","-0.5","8","all",-62.954171390199
"6",0.846729166666667,0.238375,-71.8475506237236,"-1","-0.5","8","all",-55.0058053108206
"60",0.809474548440066,0.349499178981938,-56.823944661947,"-1","-0.5","8","all",-38.1480747012339
"61",0.857254901960784,0.257869281045752,-69.9191826776456,"-1","-0.5","8","all",-64.8365152357609
"62",0.888427672955975,0.19125786163522,-78.4723205436783,"-1","-0.5","8","all",-34.0110832582137
"63",0.861245421245421,0.203186813186813,-76.4077917659068,"-1","-0.5","8","all",-48.6999962389984
"64",0.698095238095238,0.341700680272109,-51.052426427597,"-1","-0.5","8","all",-47.550044603861
"65",0.851771561771562,0.211864801864802,-75.1265701540735,"-1","-0.5","8","all",-48.9794382960608
"66",0.804148148148148,0.250037037037037,-68.906595431098,"-1","-0.5","8","all",-57.5980542894465
"7",0.789191128506197,0.429184605348989,-45.6171528231239,"-1","-0.5","8","all",-30.5139996245671
"8",0.808843995510662,0.344882154882155,-57.3611034023422,"-1","-0.5","8","all",-44.1195970076967
"9",0.7744,0.298222222222222,-61.489898989899,"-1","-0.5","8","all",-41.3115743404989
"1",0.762758620689655,0.317902298850575,-58.3220313441832,"-1","0","8","all",-51.9108977314653
"10",0.792551020408163,0.318095238095238,-59.864383502854,"-1","0","8","all",-53.5930425382307
"11",0.791688888888889,0.311711111111111,-60.62707011733,"-1","0","8","all",-50.5290006246336
"12",0.836524317912218,0.28367734282325,-66.0885718742467,"-1","0","8","all",-62.1664354956344
"13",0.670984848484849,0.756969696969697,12.81472281811,"-1","0","8","all",-42.7783098367736
"14",0.698783333333333,0.376033333333333,-46.1874209936318,"-1","0","8","all",-44.6945026536593
"15",0.790427536231884,0.426289855072464,-46.0684458053338,"-1","0","8","all",-33.6232870990429
"16",0.768399246704331,0.389604519774011,-49.2966031076908,"-1","0","8","all",-47.5197143361308
"17",0.786903225806452,0.318559139784946,-59.5173676587139,"-1","0","8","all",-50.1644805172213
"18",0.733864734299517,0.390495169082126,-46.7892172997169,"-1","0","8","all",-36.919225364434
"19",0.732030303030303,0.347454545454545,-52.5354969574037,"-1","0","8","all",-57.3106835958466
"2",0.755742753623188,0.451539855072464,-40.2521753721504,"-1","0","8","all",-19.7089765085248
"20",0.727304964539007,0.443829787234043,-38.9761092150171,"-1","0","8","all",-46.2505080433202
