"sp","mean_baseline","mean_current","per_change","p.yr","mu.v.yr","r","case","actual.change"
"40",0.521492248062016,0.576434108527132,10.5355085659073,"0.5","0","5","all",4.56941641582586
"41",0.553905109489051,0.591642335766423,6.81294063385385,"0.5","0","5","all",-6.69095646385304
"42",0.568981302385558,0.703139909735654,23.5787374361183,"0.5","0","5","all",-4.56023140238967
"43",0.601818181818182,0.522222222222222,-13.2259147364887,"0.5","0","5","all",7.58412545060434
"44",0.590368956743002,0.633613231552163,7.32495743809669,"0.5","0","5","all",1.18087195527263
"45",0.472333333333333,0.637777777777778,35.0270524582451,"0.5","0","5","all",-1.64707072925863
"46",0.525404896421846,0.658210922787194,25.2768916448618,"0.5","0","5","all",7.14028174543812
"47",0.518710562414266,0.680288065843621,31.1498386840853,"0.5","0","5","all",3.17033430412527
"48",0.461521035598705,0.621553398058252,34.6749877287708,"0.5","0","5","all",14.6381925565553
"49",0.555390835579515,0.628787061994609,13.2152390196554,"0.5","0","5","all",-0.0773335717913165
"5",0.534627594627595,0.657643467643468,23.0096377837665,"0.5","0","5","all",5.87645606236325
"50",0.514296998420221,0.68086887835703,32.3882660113654,"0.5","0","5","all",8.73271103604778
"51",0.605128205128205,0.634923076923077,4.92372881355933,"0.5","0","5","all",5.29482305516003
"52",0.53535,0.619716666666667,15.7591606737026,"0.5","0","5","all",-7.35815272959083
"53",0.573714285714286,0.579857142857143,1.0707171314741,"0.5","0","5","all",-9.05474013757946
"54",0.562523020257827,0.616961325966851,9.6775249631691,"0.5","0","5","all",-0.64579548220656
"55",0.630901960784314,0.541588235294118,-14.1565141720537,"0.5","0","5","all",-5.42779202438003
"56",0.50215811965812,0.61965811965812,23.3990042976895,"0.5","0","5","all",-13.8121662099857
"57",0.573958333333333,0.599712301587302,4.48707976838648,"0.5","0","5","all",-14.2532204383629
"58",0.552097505668934,0.636746031746032,15.3321696272718,"0.5","0","5","all",15.5104383627264
"59",0.562886178861789,0.619376693766938,10.0358681784261,"0.5","0","5","all",9.21196076776545
"6",0.580875621890547,0.645850746268657,11.1857206481894,"0.5","0","5","all",-0.930769577189478
"60",0.5390625,0.639635416666667,18.6570048309179,"0.5","0","5","all",9.68145013421038
"61",0.525591397849462,0.65247311827957,24.1407528641571,"0.5","0","5","all",3.83249333878333
"62",0.569479166666667,0.61984375,8.84397292847998,"0.5","0","5","all",2.14853260040432
"63",0.612478632478632,0.568226495726496,-7.22509070611219,"0.5","0","5","all",-8.26739670101608
"64",0.545350140056022,0.646610644257703,18.5679798654271,"0.5","0","5","all",-4.30098586325636
"65",0.485194805194805,0.645865800865801,33.1147394718059,"0.5","0","5","all",17.9066681056116
"66",0.601333333333333,0.5585,-7.12305986696231,"0.5","0","5","all",-10.5344009420022
"7",0.575508365508365,0.726640926640927,26.2607062191113,"0.5","0","5","all",10.8693386842927
"8",0.549333333333333,0.65,18.3252427184466,"0.5","0","5","all",3.42966478308107
"9",0.498865740740741,0.594259259259259,19.1220825019721,"0.5","0","5","all",-3.39050816607834
"1",0.535081585081585,0.623682983682984,16.558483990416,"1","-0.5","5","all",10.468622220192
"10",0.511954732510288,0.685802469135802,33.9576383585869,"1","-0.5","5","all",23.891318995458
"11",0.495181518151815,0.733646864686469,48.1571580911757,"1","-0.5","5","all",2.72432283918716
"12",0.560692383778437,0.640613254203759,14.253960413506,"1","-0.5","5","all",1.08988856304231
"13",0.576687242798354,0.580843621399177,0.720733578335182,"1","-0.5","5","all",-12.2076140049632
"14",0.520451851851852,0.680733333333333,30.7966012439333,"1","-0.5","5","all",10.8638300990107
"15",0.441606714628297,0.687841726618705,55.7588922074396,"1","-0.5","5","all",15.4212439890952
"16",0.532651515151515,0.58717803030303,10.2368084198549,"1","-0.5","5","all",16.3779900906343
"17",0.556704892966361,0.709021406727829,27.3603691445679,"1","-0.5","5","all",3.57006056853377
"18",0.579136752136752,0.628179487179487,8.46824776044511,"1","-0.5","5","all",6.49366011836554
"19",0.536213768115942,0.606702898550725,13.1457143822427,"1","-0.5","5","all",5.76125154498382
"2",0.536408450704225,0.614342723004695,14.5289046431228,"1","-0.5","5","all",10.7712457780306
"20",0.50655737704918,0.626357012750455,23.6497662711255,"1","-0.5","5","all",3.43559400397659
"21",0.606029850746269,0.645024875621891,6.43450563162907,"1","-0.5","5","all",-18.7911269775053
"22",0.578326530612245,0.65465306122449,13.1978262403839,"1","-0.5","5","all",4.77402027046507
"23",0.576243781094527,0.64589552238806,12.0872005180229,"1","-0.5","5","all",-0.881418167075494
"24",0.579280177187154,0.571229235880399,-1.38981819572159,"1","-0.5","5","all",0.133996619473699
"25",0.615329949238579,0.614052453468697,-0.20761150525216,"1","-0.5","5","all",-2.3015408948921
"26",0.64254730713246,0.553289665211063,-13.8912171805269,"1","-0.5","5","all",-8.90707222251062
"27",0.572426035502959,0.607593688362919,6.14361518847771,"1","-0.5","5","all",0.852660861726157
"28",0.503571428571429,0.597142857142857,18.581560283688,"1","-0.5","5","all",-6.16840102122027
"29",0.550271659324523,0.689074889867841,25.2244919743285,"1","-0.5","5","all",2.30545775071853
"3",0.513964248159832,0.666982124079916,29.7720856008838,"1","-0.5","5","all",-3.17495784513843
"30",0.419166666666667,0.668333333333333,59.4433399602386,"1","-0.5","5","all",-6.08679026138111
"31",0.475,0.637666666666667,34.2456140350877,"1","-0.5","5","all",11.158082064229
"32",0.564161735700197,0.67965154503616,20.4710461606591,"1","-0.5","5","all",11.7315050019864
"33",0.456931216931217,0.695820105820106,52.2811486799444,"1","-0.5","5","all",-0.927965949999218
"34",0.614357142857143,0.533857142857143,-13.1031275433089,"1","-0.5","5","all",-28.650200109265
"35",0.524786324786325,0.694188034188034,32.2801302931596,"1","-0.5","5","all",-6.44771650234498
"36",0.550534759358289,0.599964349376114,8.97846851222276,"1","-0.5","5","all",-5.13545398341151
"37",0.540576131687243,0.613456790123457,13.4820341047503,"1","-0.5","5","all",8.90891628508706
"38",0.572410256410256,0.658854700854701,15.1018336021024,"1","-0.5","5","all",-4.19892257953049
"39",0.558197969543147,0.702868020304569,25.9173373346065,"1","-0.5","5","all",-6.20502177644157
"4",0.568503787878788,0.599356060606061,5.42692474264584,"1","-0.5","5","all",-20.4729515697543
"40",0.468869395711501,0.668869395711501,42.6558017710888,"1","-0.5","5","all",8.74997317500184
"41",0.56239965095986,0.653394415357766,16.1797334409086,"1","-0.5","5","all",13.1342969609865
"42",0.515,0.613519900497512,19.1300777665073,"1","-0.5","5","all",9.62549717811521
"43",0.417908496732026,0.767320261437909,83.6096340319049,"1","-0.5","5","all",-1.76441212255456
"44",0.4552,0.63448,39.3848857644991,"1","-0.5","5","all",6.50062099134209
"45",0.599375,0.565833333333333,-5.59610705596107,"1","-0.5","5","all",-5.20635164407017
"46",0.548576576576577,0.706576576576577,28.8018130460487,"1","-0.5","5","all",16.6880251389002
"47",0.578903703703704,0.648725925925926,12.0611116798035,"1","-0.5","5","all",3.09343988374331
"48",0.526713947990544,0.583002364066194,10.6867145421903,"1","-0.5","5","all",6.84494454946574
"49",0.574522653721683,0.608478964401294,5.91035191730857,"1","-0.5","5","all",-11.8218530968228
"5",0.511315396113602,0.613348281016442,19.9549799748589,"1","-0.5","5","all",-11.1403544066187
"50",0.526083333333333,0.625083333333333,18.8183114208775,"1","-0.5","5","all",-2.19101171506608
"51",0.712592592592593,0.373950617283951,-47.5225225225225,"1","-0.5","5","all",-0.745118959201911
"52",0.542845528455285,0.539024390243902,-0.703908941141225,"1","-0.5","5","all",-0.945511443738674
"53",0.531754385964912,0.706140350877193,32.7944572748268,"1","-0.5","5","all",2.34466479597894
"54",0.63646408839779,0.580497237569061,-8.79340277777777,"1","-0.5","5","all",-6.26909430438148
"55",0.542259259259259,0.571481481481481,5.38897616283042,"1","-0.5","5","all",-8.77531018878956
"56",0.531198830409357,0.666052631578947,25.3866901524743,"1","-0.5","5","all",-1.41687924276695
"57",0.605428571428571,0.64589010989011,6.68312338911678,"1","-0.5","5","all",-11.8552640806183
"58",0.519809843400447,0.646230425055928,24.3205439951798,"1","-0.5","5","all",-5.37477162806393
"59",0.5367,0.649583333333333,21.0328551021676,"1","-0.5","5","all",-0.894436930545248
"6",0.571044776119403,0.699880597014925,22.5614218504966,"1","-0.5","5","all",6.36006472629358
"60",0.631483660130719,0.633934640522876,0.388130453232866,"1","-0.5","5","all",-11.2412776450737
"61",0.524211822660098,0.671568144499179,28.1100722016007,"1","-0.5","5","all",-0.405616764679429
"62",0.592044444444444,0.667022222222222,12.6642143983184,"1","-0.5","5","all",1.36355540477245
"63",0.553606557377049,0.568688524590164,2.72431151909979,"1","-0.5","5","all",-3.36832314423615
"64",0.454982078853047,0.676451612903226,48.6765400976839,"1","-0.5","5","all",24.2892414355064
"65",0.579007352941176,0.680539215686275,17.535504899782,"1","-0.5","5","all",8.54225637988763
"66",0.673292181069959,0.519485596707819,-22.8439581932645,"1","-0.5","5","all",-1.95511171334144
"7",0.667404403244496,0.718033989957513,7.58604325456766,"1","-0.5","5","all",3.45635913512764
"8",0.552371615312792,0.652464985994398,18.1206578880644,"1","-0.5","5","all",0.403881872626567
"9",0.481862197392924,0.666629422718808,38.3444118101716,"1","-0.5","5","all",3.55383229243148
"1",0.546428571428571,0.705986394557823,29.2001244942421,"1","0","5","all",8.30274235152936
"10",0.516267409470752,0.744605385329619,44.228624869609,"1","0","5","all",13.1768353480968
"11",0.521229166666667,0.61,17.0310563971382,"1","0","5","all",-18.2665627391932
"12",0.481151346332405,0.692237697307335,43.8710922423775,"1","0","5","all",0.477760657958991
"13",0.524575757575758,0.703181818181818,34.0477153255156,"1","0","5","all",7.50434143609003
"14",0.613260990539789,0.668736783528102,9.0460332295854,"1","0","5","all",-5.73906923816593
"15",0.516910569105691,0.672428861788618,30.0861119849009,"1","0","5","all",4.79795545555659
"16",0.452878787878788,0.735454545454545,62.395449983272,"1","0","5","all",1.48953172353025
"18",0.534954780361757,0.719657622739018,34.5268140705945,"1","0","5","all",9.46580059335906
"19",0.52762467191601,0.693897637795276,31.5134933465987,"1","0","5","all",7.76396320522907
"2",0.568363636363636,0.61420202020202,8.06497476363118,"1","0","5","all",-17.3256530105271
"20",0.490938511326861,0.667313915857605,35.9261700725115,"1","0","5","all",1.24758871124286
"21",0.503926767676768,0.67510101010101,33.968078975721,"1","0","5","all",9.23913428731251
"22",0.546769456681351,0.634992657856094,16.1353565194038,"1","0","5","all",0.804643965729657
"23",0.541900452488688,0.683355957767723,26.103596081051,"1","0","5","all",-10.4409414169219
"24",0.473111638954869,0.756690419635788,59.9390835759949,"1","0","5","all",3.98651747186797
"25",0.573868613138686,0.55183698296837,-3.83914186381752,"1","0","5","all",-3.18994107893613
"26",0.595147058823529,0.672960784313726,13.0747055432007,"1","0","5","all",6.12613441162714
"27",0.516821428571429,0.666583333333333,28.9774952203257,"1","0","5","all",1.76025714698535
"28",0.495230125523013,0.746234309623431,50.6843528218993,"1","0","5","all",1.78731406657639
"29",0.562949735449735,0.698928571428571,24.1547028830565,"1","0","5","all",8.44850048364921
"3",0.543906103286385,0.696967136150235,28.1410765459379,"1","0","5","all",-5.70301820208626
"30",0.632982456140351,0.624210526315789,-1.38580931263859,"1","0","5","all",-10.1531786835673
"31",0.639886363636364,0.526401515151515,-17.7351565737288,"1","0","5","all",-8.79824739620218
"32",0.549066171923315,0.684384662956092,24.6452063434853,"1","0","5","all",4.64735357505458
"33",0.522936507936508,0.632962962962963,21.0401173673294,"1","0","5","all",-2.52446888957356
"34",0.417373068432671,0.707836644591611,69.5932723329984,"1","0","5","all",1.93871626001473
"35",0.454137931034483,0.623333333333333,37.2563907871425,"1","0","5","all",-11.8250693355007
"36",0.481659807956104,0.72838134430727,51.2231936889471,"1","0","5","all",10.4139080239023
"37",0.550912280701754,0.665766081871345,20.847929006645,"1","0","5","all",-4.01077172810499
"38",0.520700483091787,0.595434782608696,14.3526464721436,"1","0","5","all",-15.5907955745285
"39",0.529517078916372,0.741160188457008,39.9690808790818,"1","0","5","all",12.0820725308076
"4",0.51344894026975,0.609826589595376,18.7706394476133,"1","0","5","all",-10.0012095140622
"40",0.551834733893557,0.63436974789916,14.9564731859598,"1","0","5","all",-13.0518370316492
"41",0.496133879781421,0.589371584699453,18.7928518324751,"1","0","5","all",0.618974115596338
"42",0.463380149812734,0.714569288389513,54.208005819475,"1","0","5","all",10.0013150520552
"43",0.562900432900433,0.601645021645022,6.88302699377067,"1","0","5","all",-5.87815079063496
"44",0.475952380952381,0.595544217687075,25.1268491388551,"1","0","5","all",-11.1107769897018
"45",0.541888888888889,0.670925925925926,23.8124530107306,"1","0","5","all",-2.71174849556772
"46",0.398553921568627,0.699436274509804,75.4935120841277,"1","0","5","all",12.0147369980533
"47",0.460522522522523,0.665927927927928,44.6026839860714,"1","0","5","all",0.537537815862119
"48",0.507112299465241,0.644670231729055,27.125733769201,"1","0","5","all",5.44176017708789
"49",0.583123689727463,0.623494060097834,6.92312301515969,"1","0","5","all",-16.4617540626616
"5",0.583079291762895,0.678899153194765,16.433418710887,"1","0","5","all",0.042000577010546
"50",0.523449781659389,0.688835516739447,31.5953393954562,"1","0","5","all",2.86539277257084
"51",0.507777777777778,0.668333333333333,31.6192560175055,"1","0","5","all",12.6345947990299
"52",0.500923076923077,0.69525641025641,38.7950450450451,"1","0","5","all",14.8792511363276
"53",0.441843137254902,0.686470588235294,55.3652258808911,"1","0","5","all",9.44652540056408
"54",0.480224948875256,0.687034764826176,43.0651960993059,"1","0","5","all",9.53421432863903
"55",0.525295950155763,0.63797507788162,21.4505989799549,"1","0","5","all",-5.81682648358512
"56",0.453463541666667,0.648723958333333,43.0597829208063,"1","0","5","all",6.64381165275196
"57",0.502225378787879,0.667054924242424,32.8198359573867,"1","0","5","all",-7.62806758973518
"58",0.514108108108108,0.689423423423423,34.1008656643185,"1","0","5","all",-4.84266408315447
"59",0.502383512544803,0.617974910394265,23.008597010666,"1","0","5","all",-19.0098134979972
"6",0.543406432748538,0.565423976608187,4.05176356641286,"1","0","5","all",-14.9367258879286
"60",0.493909574468085,0.675230496453901,36.7113600057437,"1","0","5","all",2.58852843260218
"61",0.526563876651982,0.672635829662261,27.7405951086199,"1","0","5","all",1.99624199277496
"62",0.563670886075949,0.57295358649789,1.64682985253387,"1","0","5","all",-7.21693967313594
"63",0.525570776255708,0.63703196347032,21.2076455256299,"1","0","5","all",-0.509031141178787
"64",0.480061728395062,0.653117283950617,36.0486048604861,"1","0","5","all",-5.56534567128611
"65",0.548098159509202,0.612944785276074,11.8312066263712,"1","0","5","all",-16.899114358869
"66",0.43869109947644,0.711064572425829,62.0877590802403,"1","0","5","all",15.1720626741585
"7",0.587095833333333,0.747545833333333,27.3294394015741,"1","0","5","all",-3.23651165307716
"8",0.594568557919622,0.747281323877069,25.684635341597,"1","0","5","all",-1.11194557600908
"9",0.559973958333333,0.56203125,0.367390596660934,"1","0","5","all",-3.62754132034563
"1",0.638077858880779,0.453795620437956,-28.8808388941849,"-0.5","-0.5","6","all",6.32863894565562
"10",0.651291448516579,0.509406631762653,-21.7851496556714,"-0.5","-0.5","6","all",10.747087287303
"11",0.574561403508772,0.518552631578947,-9.74809160305344,"-0.5","-0.5","6","all",13.6681447229198
"12",0.721772575250836,0.466499442586399,-35.367530080472,"-0.5","-0.5","6","all",1.48798128412427
"13",0.548011204481793,0.526022408963585,-4.01247188713965,"-0.5","-0.5","6","all",12.6639411927685
"14",0.674784411276949,0.501094527363184,-25.7400557883483,"-0.5","-0.5","6","all",9.55515470528347
"15",0.721574923547401,0.428899082568807,-40.5607001335,"-0.5","-0.5","6","all",9.58192825778641
"16",0.678991596638655,0.525952380952381,-22.5391914191419,"-0.5","-0.5","6","all",-1.64875991659272
"17",0.743384223918575,0.369567430025445,-50.2858120828342,"-0.5","-0.5","6","all",0.688717286503869
"18",0.714395348837209,0.523674418604651,-26.6968325791855,"-0.5","-0.5","6","all",10.1092800314417
"19",0.6898,0.559811111111111,-18.8444315582616,"-0.5","-0.5","6","all",7.7810190261104
"2",0.752083333333333,0.404583333333333,-46.2049861495845,"-0.5","-0.5","6","all",-8.92034731859568
"20",0.616333333333333,0.483333333333333,-21.5792320173066,"-0.5","-0.5","6","all",-5.23626702271489
"21",0.734170616113744,0.38957345971564,-46.9369311212962,"-0.5","-0.5","6","all",-20.1411751126546
"22",0.678144499178982,0.524384236453202,-22.6736724860166,"-0.5","-0.5","6","all",2.65438585612786
"23",0.680798122065728,0.475007824726135,-30.2278003815829,"-0.5","-0.5","6","all",-6.33636273994208
"24",0.719692832764505,0.442832764505119,-38.4691990325793,"-0.5","-0.5","6","all",-19.8015583640019
"25",0.739866310160428,0.531969696969697,-28.0992133762182,"-0.5","-0.5","6","all",9.00625663198012
"26",0.621160220994475,0.552854511970534,-10.9964718787987,"-0.5","-0.5","6","all",13.3516572749729
"27",0.689741784037559,0.439577464788732,-36.2692713473777,"-0.5","-0.5","6","all",-18.9542950199327
"28",0.721244979919679,0.359718875502008,-50.1252853722368,"-0.5","-0.5","6","all",-14.4145616425291
"29",0.682104810996564,0.489587628865979,-28.223988311901,"-0.5","-0.5","6","all",10.9266101210912
"3",0.650635838150289,0.428901734104046,-34.0796019900498,"-0.5","-0.5","6","all",0.87691659400942
"30",0.778518518518518,0.453703703703704,-41.7221693625119,"-0.5","-0.5","6","all",1.20160699384449
"31",0.67125,0.423611111111111,-36.8921994620319,"-0.5","-0.5","6","all",-10.5581098203802
"32",0.708121951219512,0.517943089430894,-26.8567951411612,"-0.5","-0.5","6","all",-9.8012661906039
"33",0.621809523809524,0.472571428571429,-24.0006126512483,"-0.5","-0.5","6","all",-12.2034296116869
"34",0.692864197530864,0.501876543209877,-27.5649477923096,"-0.5","-0.5","6","all",7.19330494980364
"35",0.573645833333333,0.541041666666667,-5.68367532231705,"-0.5","-0.5","6","all",-3.01980093336073
"36",0.742718676122931,0.339527186761229,-54.2858961708629,"-0.5","-0.5","6","all",-18.0401222492414
"37",0.742295805739514,0.389514348785872,-47.5257241420329,"-0.5","-0.5","6","all",-5.27628362141423
"38",0.669401041666667,0.491432291666667,-26.5862672631784,"-0.5","-0.5","6","all",-0.482479422612835
"39",0.650401606425703,0.541967871485944,-16.6718122877431,"-0.5","-0.5","6","all",4.52522411346383
"4",0.646812386156648,0.513424408014572,-20.6223598986201,"-0.5","-0.5","6","all",1.55814515739565
"40",0.757861205915813,0.454937428896473,-39.9708778671791,"-0.5","-0.5","6","all",-21.9381331929783
"41",0.683505376344086,0.375634408602151,-45.0429474876506,"-0.5","-0.5","6","all",-28.2666520854885
"42",0.706744186046512,0.624485049833887,-11.6391670192262,"-0.5","-0.5","6","all",3.92586877109859
"43",0.596666666666667,0.48421768707483,-18.8461976969559,"-0.5","-0.5","6","all",-6.74122292648156
"44",0.690833333333333,0.379277777777778,-45.0985122637716,"-0.5","-0.5","6","all",-15.5640741919107
"45",0.622634408602151,0.484731182795699,-22.1483464294966,"-0.5","-0.5","6","all",-13.2868218284271
"46",0.683007518796993,0.402330827067669,-41.0942316160282,"-0.5","-0.5","6","all",-24.0189953065104
"47",0.679397590361446,0.420080321285141,-38.1687060353491,"-0.5","-0.5","6","all",-22.9205404647394
"48",0.710810810810811,0.488423423423423,-31.2864385297845,"-0.5","-0.5","6","all",-3.87590896679713
"49",0.704043715846995,0.555456674473068,-21.1048032997738,"-0.5","-0.5","6","all",1.34966350382389
"5",0.610178326474623,0.509355281207133,-16.523537610719,"-0.5","-0.5","6","all",7.81671228783715
"50",0.659205128205128,0.464384615384615,-29.5538527363958,"-0.5","-0.5","6","all",6.04693697324412
"51",0.593921568627451,0.448823529411765,-24.4305051172004,"-0.5","-0.5","6","all",4.33019246736827
"52",0.629553805774278,0.501496062992126,-20.3410322688235,"-0.5","-0.5","6","all",8.55730030223277
"53",0.658012820512821,0.504038461538462,-23.3999025815879,"-0.5","-0.5","6","all",1.67421315033377
"54",0.742091503267974,0.382614379084967,-48.441078034173,"-0.5","-0.5","6","all",-18.445923369541
"55",0.564035087719298,0.562514619883041,-0.269569725246232,"-0.5","-0.5","6","all",5.83892367665545
"56",0.61018648018648,0.474265734265734,-22.2752798258013,"-0.5","-0.5","6","all",-8.29218073157199
"57",0.739271040424122,0.52208084824387,-29.3789666176629,"-0.5","-0.5","6","all",-9.88438184444406
"58",0.749854651162791,0.438187984496124,-41.5636105188344,"-0.5","-0.5","6","all",-14.7603210654692
"59",0.686025641025641,0.405769230769231,-40.8521771631471,"-0.5","-0.5","6","all",-13.8150750328828
"6",0.775468564650059,0.411079478054567,-46.9895368047482,"-0.5","-0.5","6","all",-13.315149519798
"60",0.690926966292135,0.467537453183521,-32.3318561884241,"-0.5","-0.5","6","all",14.2278348592434
"61",0.639444444444444,0.517155555555556,-19.1242397914857,"-0.5","-0.5","6","all",19.6836045343393
"62",0.768130081300813,0.540975609756098,-29.5723962743438,"-0.5","-0.5","6","all",-13.6608871306371
"63",0.552757201646091,0.5040329218107,-8.81477069684336,"-0.5","-0.5","6","all",13.3337685293768
"64",0.720990099009901,0.409075907590759,-43.2619243797492,"-0.5","-0.5","6","all",-0.799578158644619
"65",0.643011695906433,0.508932748538012,-20.8517120640262,"-0.5","-0.5","6","all",6.16513313668765
"66",0.738658280922432,0.392830188679245,-46.818414031901,"-0.5","-0.5","6","all",3.41198043429312
"7",0.691162432640493,0.486397228637413,-29.6262056982469,"-0.5","-0.5","6","all",-3.60171449709884
"8",0.672384341637011,0.508920521945433,-24.311068769627,"-0.5","-0.5","6","all",-12.202118969569
"9",0.562513661202186,0.506857923497268,-9.89411307557801,"-0.5","-0.5","6","all",16.4733070784788
"1",0.628042328042328,0.454021164021164,-27.7085088458298,"-0.5","0","6","all",-8.12416955800556
"10",0.582161172161172,0.558864468864469,-4.00176178191657,"-0.5","0","6","all",8.44413827280087
"11",0.64916179337232,0.52187134502924,-19.6084319260104,"-0.5","0","6","all",-0.574516969968747
"12",0.60961215932914,0.5491928721174,-9.9111027047475,"-0.5","0","6","all",9.33113504677732
"13",0.664924623115578,0.589329983249581,-11.3689036678759,"-0.5","0","6","all",20.4419937094784
"14",0.713133208255159,0.49473420888055,-30.6252740506884,"-0.5","0","6","all",-11.1623038643959
"15",0.680824074074074,0.572768518518519,-15.8712888792177,"-0.5","0","6","all",-0.468534876074639
"16",0.615377358490566,0.51562893081761,-16.2093106443865,"-0.5","0","6","all",2.53674185592406
"17",0.590697318007663,0.622911877394636,5.45364917105572,"-0.5","0","6","all",6.37613025589667
"18",0.62989898989899,0.53469696969697,-15.113855035279,"-0.5","0","6","all",17.4372669698204
"19",0.681883468834688,0.502493224932249,-26.3080499970192,"-0.5","0","6","all",-15.7250226351929
"2",0.647052154195011,0.509773242630385,-21.216050464342,"-0.5","0","6","all",28.0260229737557
"20",0.641154684095861,0.461721132897603,-27.9860002038805,"-0.5","0","6","all",-9.52466671814216
"21",0.59193742478941,0.591179302045728,-0.128074811953658,"-0.5","0","6","all",10.1239319806036
"22",0.686183074265976,0.509810017271157,-25.7034986156557,"-0.5","0","6","all",0.173547258704502
"23",0.693510773130545,0.449290240811153,-35.2151028911875,"-0.5","0","6","all",-18.0621647365425
"24",0.71745361484325,0.577191298784389,-19.5500187269258,"-0.5","0","6","all",2.81803463164704
"25",0.633568532035685,0.569326845093268,-10.1396587257901,"-0.5","0","6","all",13.5172382223267
"26",0.584024242424242,0.624012121212121,6.84695529450832,"-0.5","0","6","all",19.4667891812315
"27",0.593235294117647,0.581792717086835,-1.92884293033028,"-0.5","0","6","all",2.68953300177567
"28",0.633333333333333,0.481846522781775,-23.9189700870882,"-0.5","0","6","all",-6.65749562530935
"29",0.570238095238095,0.601794871794872,5.5339649911675,"-0.5","0","6","all",6.12742902173301
"3",0.655760869565217,0.530024154589372,-19.1741716853601,"-0.5","0","6","all",-4.53528695380428
"30",0.670222222222222,0.549555555555556,-18.0039787798408,"-0.5","0","6","all",3.11236377402132
"31",0.635589743589744,0.496,-21.9622397934485,"-0.5","0","6","all",8.38640484177449
"32",0.621284634760705,0.603182199832074,-2.91371038583688,"-0.5","0","6","all",-0.902065438039013
"33",0.627769953051643,0.535399061032864,-14.7141308005833,"-0.5","0","6","all",-5.89134459072806
"34",0.611844660194175,0.47210355987055,-22.8393102718714,"-0.5","0","6","all",1.59302023032845
"35",0.572380952380952,0.497714285714286,-13.044925124792,"-0.5","0","6","all",-11.5572905137567
"36",0.694957575757576,0.545115151515152,-21.5613771932884,"-0.5","0","6","all",-0.00446085981492432
"37",0.5875,0.53484496124031,-8.96255978888339,"-0.5","0","6","all",3.44138131346335
"38",0.656594982078853,0.514534050179211,-21.6360063322234,"-0.5","0","6","all",-0.226967494861432
"39",0.682602836879433,0.544574468085106,-20.2208900017663,"-0.5","0","6","all",-10.4588286946962
"4",0.667325800376648,0.488248587570621,-26.8350500917172,"-0.5","0","6","all",8.95515512010043
"40",0.667372881355932,0.519802259887006,-22.1121693121693,"-0.5","0","6","all",13.6154869356413
"41",0.676720538720539,0.595138047138047,-12.0555660593275,"-0.5","0","6","all",6.81684429516903
"42",0.598854460093897,0.606234741784038,1.2323998871084,"-0.5","0","6","all",16.865735927387
"43",0.808630952380952,0.307797619047619,-61.935958778064,"-0.5","0","6","all",7.94281628161738
"44",0.691379310344828,0.502171136653895,-27.3667682645239,"-0.5","0","6","all",3.451176026745
"45",0.634322344322344,0.531172161172161,-16.2614771611711,"-0.5","0","6","all",5.3116012067639
"46",0.672575757575758,0.474220779220779,-29.4918417919094,"-0.5","0","6","all",5.85616956812708
"47",0.568072289156627,0.564056224899598,-0.706963591375053,"-0.5","0","6","all",12.5944074406075
"48",0.692372881355932,0.532881355932203,-23.0354957160343,"-0.5","0","6","all",1.65730349757626
"49",0.648221528861154,0.649479979199168,0.194138929668762,"-0.5","0","6","all",15.8372882321133
"5",0.590059101654846,0.601962174940898,2.01726797411807,"-0.5","0","6","all",17.0066215195223
"50",0.756140350877193,0.456315789473684,-39.6519721577726,"-0.5","0","6","all",-12.0687769699835
"51",0.647380952380952,0.407261904761905,-37.0908422214049,"-0.5","0","6","all",-6.63855705092577
"52",0.641503267973856,0.49125816993464,-23.4207845134998,"-0.5","0","6","all",-10.4524834483479
"53",0.515891472868217,0.563100775193798,9.15101427498122,"-0.5","0","6","all",-6.78352017964932
"54",0.661796875,0.485,-26.7146735922559,"-0.5","0","6","all",2.30619149875432
"55",0.648407079646018,0.537949852507375,-17.0351667349074,"-0.5","0","6","all",-1.78130427046815
"56",0.576141552511416,0.532305936073059,-7.60848028531802,"-0.5","0","6","all",-7.51347768609762
"57",0.559957939011567,0.585972660357518,4.64583489821978,"-0.5","0","6","all",24.2586320067162
"58",0.667797270955166,0.429259259259259,-35.7201237667114,"-0.5","0","6","all",-15.2627493992873
"59",0.631627906976744,0.485555555555556,-23.1263295696285,"-0.5","0","6","all",-2.61024871699202
"6",0.613705501618123,0.531828478964401,-13.3414190418435,"-0.5","0","6","all",-2.85579503460653
"60",0.678398550724638,0.535442028985507,-21.0726455099926,"-0.5","0","6","all",-4.23807616366896
"61",0.668929001203369,0.460878459687124,-31.1020364107361,"-0.5","0","6","all",-22.2597904152074
"62",0.679032258064516,0.44494623655914,-34.4734758511481,"-0.5","0","6","all",1.77679339407451
"63",0.667557251908397,0.454452926208651,-31.9230036211168,"-0.5","0","6","all",0.143939701077795
"64",0.740222222222222,0.453194444444444,-38.7758931251876,"-0.5","0","6","all",6.93422601340254
"65",0.707859649122807,0.469912280701754,-33.6150490730643,"-0.5","0","6","all",-2.87811391373164
"66",0.606218905472637,0.520970149253731,-14.0623717685679,"-0.5","0","6","all",-2.98544766457633
"7",0.645553206483439,0.53599718111346,-16.9708746342954,"-0.5","0","6","all",-0.916617078621251
