"sp.names","mean","actua.val","mu.psi.yr","mu.psi","r","case","sp","var.names"
"psi.sp[33]",15.140243266384,30.8479620838876,"0.5","0","2","allall","ms","per_change"
"psi.sp[34]",16.2264723853982,30.2562266607898,"0.5","0","2","allall","ms","per_change"
"psi.sp[35]",21.9296809026049,26.2282332757385,"0.5","0","2","allall","ms","per_change"
"psi.sp[36]",6.86902243156927,8.03428517186228,"0.5","0","2","allall","ms","per_change"
"psi.sp[37]",-0.669329879334942,9.65723814264054,"0.5","0","2","allall","ms","per_change"
"psi.sp[38]",17.7800221350888,31.1996296310392,"0.5","0","2","allall","ms","per_change"
"psi.sp[39]",14.323131210151,43.818110779267,"0.5","0","2","allall","ms","per_change"
"psi.sp[40]",10.7906388584887,17.9860422538436,"0.5","0","2","allall","ms","per_change"
"psi.sp[41]",-3.05566326558201,7.00109127236061,"0.5","0","2","allall","ms","per_change"
"psi.sp[42]",5.18696114878529,10.551667048931,"0.5","0","2","allall","ms","per_change"
"psi.sp[43]",20.8757907469562,25.8541367542223,"0.5","0","2","allall","ms","per_change"
"psi.sp[44]",15.3985381788966,26.9666966853575,"0.5","0","2","allall","ms","per_change"
"psi.sp[45]",18.9734626681542,11.1340374042582,"0.5","0","2","allall","ms","per_change"
"psi.sp[46]",20.4468198544455,36.7131970097984,"0.5","0","2","allall","ms","per_change"
"psi.sp[47]",2.23004919633403,-3.17013448738683,"0.5","0","2","allall","ms","per_change"
"psi.sp[48]",10.5693394283044,12.7099254809754,"0.5","0","2","allall","ms","per_change"
"psi.sp[49]",2.83112972544083,15.1159575230584,"0.5","0","2","allall","ms","per_change"
"psi.sp[50]",29.0366062133031,56.3618553342037,"0.5","0","2","allall","ms","per_change"
"psi.sp[51]",21.3683438746668,37.1419094885313,"0.5","0","2","allall","ms","per_change"
"psi.sp[52]",14.1099530499042,31.482218200005,"0.5","0","2","allall","ms","per_change"
"psi.sp[53]",29.330458327075,27.6530061462461,"0.5","0","2","allall","ms","per_change"
"psi.sp[54]",18.0743729578489,33.8188343770702,"0.5","0","2","allall","ms","per_change"
"psi.sp[55]",18.5636354198064,55.0858344055766,"0.5","0","2","allall","ms","per_change"
"psi.sp[56]",10.7459567905969,19.0176761999156,"0.5","0","2","allall","ms","per_change"
"psi.sp[57]",17.6126412392672,30.4152142187987,"0.5","0","2","allall","ms","per_change"
"psi.sp[58]",7.37027126046837,22.2864842568239,"0.5","0","2","allall","ms","per_change"
"psi.sp[59]",12.0928485375128,30.901473793246,"0.5","0","2","allall","ms","per_change"
"psi.sp[60]",-6.15629653274146,2.77670558051468,"0.5","0","2","allall","ms","per_change"
"psi.sp[61]",14.9377914474532,50.0861848087136,"0.5","0","2","allall","ms","per_change"
"psi.sp[62]",32.1271827567525,34.4260429365088,"0.5","0","2","allall","ms","per_change"
"psi.sp[63]",11.9013135933827,16.6405777258166,"0.5","0","2","allall","ms","per_change"
"psi.sp[64]",18.5236724454973,30.3421850195778,"0.5","0","2","allall","ms","per_change"
"psi.sp[65]",8.11671675589089,12.243157595176,"0.5","0","2","allall","ms","per_change"
"psi.sp[66]",24.2510721106507,28.4003092953065,"0.5","0","2","allall","ms","per_change"
"psi.yr[1]",0.284,1.16733111196234,"1","0","2","allall","ms","psi.yr"
"psi.yr[2]",0.295,0.993931724531799,"1","0","2","allall","ms","psi.yr"
"psi.yr[3]",0.361,1.22392659340277,"1","0","2","allall","ms","psi.yr"
"psi.yr[4]",0.644,0.759948850474285,"1","0","2","allall","ms","psi.yr"
"psi.yr[5]",0.383,0.794032646627447,"1","0","2","allall","ms","psi.yr"
"psi.yr[6]",0.373,1.06572877751869,"1","0","2","allall","ms","psi.yr"
"psi.yr[7]",0.837,1.19973765866423,"1","0","2","allall","ms","psi.yr"
"psi.yr[8]",0.281,0.883050246057178,"1","0","2","allall","ms","psi.yr"
"psi.yr[9]",0.831,1.39529124134356,"1","0","2","allall","ms","psi.yr"
"psi.yr[10]",0.519,1.34546408294598,"1","0","2","allall","ms","psi.yr"
"psi.yr[11]",0.433,0.924043972521583,"1","0","2","allall","ms","psi.yr"
"psi.yr[12]",0.538,0.942888678993281,"1","0","2","allall","ms","psi.yr"
"psi.yr[13]",0.802,1.25923838767897,"1","0","2","allall","ms","psi.yr"
"psi.yr[14]",0.315,0.695718888046045,"1","0","2","allall","ms","psi.yr"
"psi.yr[15]",0.438,1.0956720346758,"1","0","2","allall","ms","psi.yr"
"psi.yr[16]",0.299,1.14473469081147,"1","0","2","allall","ms","psi.yr"
"psi.yr[17]",0.397,0.82745347217394,"1","0","2","allall","ms","psi.yr"
"psi.yr[18]",0.533,0.977330556286135,"1","0","2","allall","ms","psi.yr"
"psi.yr[19]",0.709,0.882258819340037,"1","0","2","allall","ms","psi.yr"
"psi.yr[20]",0.723,1.07103899557386,"1","0","2","allall","ms","psi.yr"
"psi.yr[21]",0.38,1.24133844581407,"1","0","2","allall","ms","psi.yr"
"psi.yr[22]",0.888,0.873564995655391,"1","0","2","allall","ms","psi.yr"
"psi.yr[23]",0.248,1.25126437959429,"1","0","2","allall","ms","psi.yr"
"psi.yr[24]",0.315,0.990786614882482,"1","0","2","allall","ms","psi.yr"
"psi.yr[25]",0.593,0.789711795208102,"1","0","2","allall","ms","psi.yr"
"psi.yr[26]",0.881,1.09560457442941,"1","0","2","allall","ms","psi.yr"
"psi.yr[27]",0.767,0.611507834117356,"1","0","2","allall","ms","psi.yr"
"psi.yr[28]",0.728,1.30396997580606,"1","0","2","allall","ms","psi.yr"
"psi.yr[29]",0.192,0.920326658326098,"1","0","2","allall","ms","psi.yr"
"psi.yr[30]",0.549,0.957364901195157,"1","0","2","allall","ms","psi.yr"
"psi.yr[31]",0.423,0.835476628729853,"1","0","2","allall","ms","psi.yr"
"psi.yr[32]",0.203,0.903164611306695,"1","0","2","allall","ms","psi.yr"
"psi.yr[33]",0.694,0.700349740475198,"1","0","2","allall","ms","psi.yr"
"psi.yr[34]",0.356,1.2757868224416,"1","0","2","allall","ms","psi.yr"
"psi.yr[35]",0.517,0.903539670296732,"1","0","2","allall","ms","psi.yr"
"psi.yr[36]",0.932,1.06542548972085,"1","0","2","allall","ms","psi.yr"
"psi.yr[37]",0.419,1.14497748592099,"1","0","2","allall","ms","psi.yr"
"psi.yr[38]",0.822,0.988838787747487,"1","0","2","allall","ms","psi.yr"
"psi.yr[39]",0.434,1.29716202840944,"1","0","2","allall","ms","psi.yr"
"psi.yr[40]",0.578,0.899820455654634,"1","0","2","allall","ms","psi.yr"
"psi.yr[41]",0.201,1.01909564105131,"1","0","2","allall","ms","psi.yr"
"psi.yr[42]",0.337,0.780369466415734,"1","0","2","allall","ms","psi.yr"
"psi.yr[43]",0.573,1.00658900222344,"1","0","2","allall","ms","psi.yr"
"psi.yr[44]",1.019,1.36456603029745,"1","0","2","allall","ms","psi.yr"
"psi.yr[45]",0.657,0.956179951148465,"1","0","2","allall","ms","psi.yr"
"psi.yr[46]",0.88,1.30921160457678,"1","0","2","allall","ms","psi.yr"
"psi.yr[47]",0.599,0.910680162144268,"1","0","2","allall","ms","psi.yr"
"psi.yr[48]",0.632,0.680181938976167,"1","0","2","allall","ms","psi.yr"
"psi.yr[49]",0.197,0.954697019596225,"1","0","2","allall","ms","psi.yr"
"psi.yr[50]",0.855,0.688732885239955,"1","0","2","allall","ms","psi.yr"
"psi.yr[51]",0.487,0.940409700407898,"1","0","2","allall","ms","psi.yr"
"psi.yr[52]",0.778,0.937771291795812,"1","0","2","allall","ms","psi.yr"
"psi.yr[53]",0.565,0.934726593015418,"1","0","2","allall","ms","psi.yr"
"psi.yr[54]",0.424,0.83775676141987,"1","0","2","allall","ms","psi.yr"
"psi.yr[55]",0.919,1.03134102618235,"1","0","2","allall","ms","psi.yr"
"psi.yr[56]",0.931,1.17735733849206,"1","0","2","allall","ms","psi.yr"
"psi.yr[57]",0.31,1.09997224295709,"1","0","2","allall","ms","psi.yr"
"psi.yr[58]",0.352,0.961060378628036,"1","0","2","allall","ms","psi.yr"
"psi.yr[59]",0.511,0.456010902954225,"1","0","2","allall","ms","psi.yr"
"psi.yr[60]",0.425,1.14644974269655,"1","0","2","allall","ms","psi.yr"
"psi.yr[61]",0.621,1.11344483747762,"1","0","2","allall","ms","psi.yr"
"psi.yr[62]",0.304,1.15903671821127,"1","0","2","allall","ms","psi.yr"
"psi.yr[63]",0.525,1.44645777769818,"1","0","2","allall","ms","psi.yr"
"psi.yr[64]",0.669,1.10841943305654,"1","0","2","allall","ms","psi.yr"
"psi.yr[65]",0.43,0.993470305127989,"1","0","2","allall","ms","psi.yr"
"psi.yr[66]",0.635,1.06431735073607,"1","0","2","allall","ms","psi.yr"
"psi.sp[1]",-1.087,0.630110997980565,"1","0","2","allall","ms","psi.sp"
"psi.sp[2]",-1.112,0.484137405946513,"1","0","2","allall","ms","psi.sp"
"psi.sp[3]",-0.231,0.319455309044937,"1","0","2","allall","ms","psi.sp"
"psi.sp[4]",0.858,0.33903747551983,"1","0","2","allall","ms","psi.sp"
"psi.sp[5]",-0.378,-0.232116501578947,"1","0","2","allall","ms","psi.sp"
"psi.sp[6]",-0.647,-0.0852814298316374,"1","0","2","allall","ms","psi.sp"
"psi.sp[7]",0.214,-0.708849589429118,"1","0","2","allall","ms","psi.sp"
"psi.sp[8]",-0.314,0.0647202030523734,"1","0","2","allall","ms","psi.sp"
"psi.sp[9]",1.605,1.18686387178748,"1","0","2","allall","ms","psi.sp"
"psi.sp[10]",-0.654,0.0518857849372881,"1","0","2","allall","ms","psi.sp"
"psi.sp[11]",-2.02,-1.41189480762816,"1","0","2","allall","ms","psi.sp"
"psi.sp[12]",0.111,-0.231661732711853,"1","0","2","allall","ms","psi.sp"
"psi.sp[13]",0.624,0.630094001664557,"1","0","2","allall","ms","psi.sp"
"psi.sp[14]",-0.239,-0.268642685702318,"1","0","2","allall","ms","psi.sp"
"psi.sp[15]",-0.218,-0.336679311034399,"1","0","2","allall","ms","psi.sp"
"psi.sp[16]",-0.919,0.0533830408890602,"1","0","2","allall","ms","psi.sp"
"psi.sp[17]",-0.208,-0.061219196984987,"1","0","2","allall","ms","psi.sp"
"psi.sp[18]",-0.829,-0.720284360161615,"1","0","2","allall","ms","psi.sp"
"psi.sp[19]",0.953,-0.116023495637204,"1","0","2","allall","ms","psi.sp"
"psi.sp[20]",0.429,-0.536375307697018,"1","0","2","allall","ms","psi.sp"
"psi.sp[21]",-0.568,0.0661964220727015,"1","0","2","allall","ms","psi.sp"
"psi.sp[22]",0.65,0.315520097556602,"1","0","2","allall","ms","psi.sp"
"psi.sp[23]",-0.288,0.462281059423741,"1","0","2","allall","ms","psi.sp"
"psi.sp[24]",-0.14,0.128533898425976,"1","0","2","allall","ms","psi.sp"
"psi.sp[25]",0.537,0.209536672467223,"1","0","2","allall","ms","psi.sp"
"psi.sp[26]",0.94,0.225048495902306,"1","0","2","allall","ms","psi.sp"
"psi.sp[27]",1.013,0.14852712277263,"1","0","2","allall","ms","psi.sp"
"psi.sp[28]",0.856,0.732110265688816,"1","0","2","allall","ms","psi.sp"
"psi.sp[29]",0.138,0.593696211241973,"1","0","2","allall","ms","psi.sp"
"psi.sp[30]",-2.381,-0.393445886168236,"1","0","2","allall","ms","psi.sp"
"psi.sp[31]",-0.934,-0.0443707669716574,"1","0","2","allall","ms","psi.sp"
"psi.sp[32]",0.15,0.411032331163724,"1","0","2","allall","ms","psi.sp"
"psi.sp[33]",0.364,-0.141049884965382,"1","0","2","allall","ms","psi.sp"
"psi.sp[34]",-1.151,0.237984093831268,"1","0","2","allall","ms","psi.sp"
"psi.sp[35]",-1.219,0.434391051910199,"1","0","2","allall","ms","psi.sp"
"psi.sp[36]",1.031,0.54065757653817,"1","0","2","allall","ms","psi.sp"
"psi.sp[37]",-0.824,0.0655138941672278,"1","0","2","allall","ms","psi.sp"
"psi.sp[38]",0.321,-0.179454934775385,"1","0","2","allall","ms","psi.sp"
"psi.sp[39]",0.349,0.449612590047922,"1","0","2","allall","ms","psi.sp"
"psi.sp[40]",1.266,0.186137374494555,"1","0","2","allall","ms","psi.sp"
"psi.sp[41]",0.136,0.694231644716366,"1","0","2","allall","ms","psi.sp"
"psi.sp[42]",-0.721,-1.12859356389578,"1","0","2","allall","ms","psi.sp"
"psi.sp[43]",-0.661,-0.252250920348131,"1","0","2","allall","ms","psi.sp"
"psi.sp[44]",0.888,-0.14021541930448,"1","0","2","allall","ms","psi.sp"
"psi.sp[45]",-0.84,-0.34096628443039,"1","0","2","allall","ms","psi.sp"
"psi.sp[46]",0.119,-0.546820665965537,"1","0","2","allall","ms","psi.sp"
"psi.sp[47]",0.895,0.053048276735928,"1","0","2","allall","ms","psi.sp"
"psi.sp[48]",0.961,0.204400550043915,"1","0","2","allall","ms","psi.sp"
"psi.sp[49]",0.561,0.807869725840917,"1","0","2","allall","ms","psi.sp"
"psi.sp[50]",0.448,-0.335379877482349,"1","0","2","allall","ms","psi.sp"
"psi.sp[51]",-0.837,0.373311015757202,"1","0","2","allall","ms","psi.sp"
"psi.sp[52]",1.435,0.273050268934745,"1","0","2","allall","ms","psi.sp"
"psi.sp[53]",-1.134,-0.254437965434683,"1","0","2","allall","ms","psi.sp"
"psi.sp[54]",0.732,-0.0633754614618828,"1","0","2","allall","ms","psi.sp"
"psi.sp[55]",0.716,-0.068355431664354,"1","0","2","allall","ms","psi.sp"
"psi.sp[56]",1.753,0.521964072000195,"1","0","2","allall","ms","psi.sp"
"psi.sp[57]",-0.489,-0.327241826596677,"1","0","2","allall","ms","psi.sp"
"psi.sp[58]",-0.225,0.405548597302278,"1","0","2","allall","ms","psi.sp"
"psi.sp[59]",1.138,0.397061590993127,"1","0","2","allall","ms","psi.sp"
"psi.sp[60]",-0.312,0.280093056950115,"1","0","2","allall","ms","psi.sp"
"psi.sp[61]",-0.781,-0.671738349686142,"1","0","2","allall","ms","psi.sp"
"psi.sp[62]",-2.259,-0.214365876257499,"1","0","2","allall","ms","psi.sp"
"psi.sp[63]",0.501,0.0891918877284399,"1","0","2","allall","ms","psi.sp"
"psi.sp[64]",0.4,0.608856096494261,"1","0","2","allall","ms","psi.sp"
"psi.sp[65]",-1.227,-0.279891182649835,"1","0","2","allall","ms","psi.sp"
"psi.sp[66]",-0.042,-0.987316511582827,"1","0","2","allall","ms","psi.sp"
"psi.sp[1]",23.0530444081087,31.4663671524415,"1","0","2","allall","ms","per_change"
"psi.sp[2]",24.1923367817323,31.6063785073876,"1","0","2","allall","ms","per_change"
"psi.sp[3]",20.4275047605801,42.2596524852015,"1","0","2","allall","ms","per_change"
"psi.sp[4]",16.6084970887847,28.4461898418113,"1","0","2","allall","ms","per_change"
"psi.sp[5]",23.3928957816967,44.0191200436431,"1","0","2","allall","ms","per_change"
"psi.sp[6]",25.9179676352465,51.9131566593337,"1","0","2","allall","ms","per_change"
"psi.sp[7]",34.101412310278,88.0581500402782,"1","0","2","allall","ms","per_change"
"psi.sp[8]",16.6388113902204,39.6168754017537,"1","0","2","allall","ms","per_change"
"psi.sp[9]",10.502321155345,21.3428447862881,"1","0","2","allall","ms","per_change"
"psi.sp[10]",36.5420827560823,56.2986729344952,"1","0","2","allall","ms","per_change"
"psi.sp[11]",46.0623371318765,94.1456468134969,"1","0","2","allall","ms","per_change"
"psi.sp[12]",24.6380254608904,51.6184115856805,"1","0","2","allall","ms","per_change"
"psi.sp[13]",24.0246174970152,33.1287424811868,"1","0","2","allall","ms","per_change"
"psi.sp[14]",17.938683557823,39.6858084019432,"1","0","2","allall","ms","per_change"
"psi.sp[15]",24.5739774107368,63.4921492134217,"1","0","2","allall","ms","per_change"
"psi.sp[16]",22.891849688517,49.6446586538789,"1","0","2","allall","ms","per_change"
"psi.sp[17]",22.2083032899085,40.851198509972,"1","0","2","allall","ms","per_change"
"psi.sp[18]",40.6592391480321,72.2755046437613,"1","0","2","allall","ms","per_change"
"psi.sp[19]",16.5973029879748,44.9399941447355,"1","0","2","allall","ms","per_change"
"psi.sp[20]",25.6637755420412,70.8717903873274,"1","0","2","allall","ms","per_change"
"psi.sp[21]",25.4612168089333,52.3784580600633,"1","0","2","allall","ms","per_change"
"psi.sp[22]",25.4813985887891,32.5726159768633,"1","0","2","allall","ms","per_change"
"psi.sp[23]",14.4919790831503,38.0960709098736,"1","0","2","allall","ms","per_change"
"psi.sp[24]",17.0328203974157,41.6797228747844,"1","0","2","allall","ms","per_change"
"psi.sp[25]",19.870170771547,32.3650135409175,"1","0","2","allall","ms","per_change"
"psi.sp[26]",19.8062026076186,41.9520913255284,"1","0","2","allall","ms","per_change"
"psi.sp[27]",16.7882320433439,26.8678858899946,"1","0","2","allall","ms","per_change"
"psi.sp[28]",18.3490435084479,30.9899607667353,"1","0","2","allall","ms","per_change"
"psi.sp[29]",8.87673947928817,27.23383620583,"1","0","2","allall","ms","per_change"
"psi.sp[30]",65.8149665517723,58.1975040925147,"1","0","2","allall","ms","per_change"
"psi.sp[31]",33.5989399781762,40.7355052453436,"1","0","2","allall","ms","per_change"
"psi.sp[32]",9.37354091855695,31.0773698454431,"1","0","2","allall","ms","per_change"
"psi.sp[33]",26.0006844184644,36.8967667178106,"1","0","2","allall","ms","per_change"
"psi.sp[34]",29.8008335633722,46.5655864387416,"1","0","2","allall","ms","per_change"
"psi.sp[35]",46.4974737444905,30.5192110574864,"1","0","2","allall","ms","per_change"
"psi.sp[36]",19.16916047472,31.7899518144602,"1","0","2","allall","ms","per_change"
"psi.sp[37]",31.4147683452349,49.1918538669213,"1","0","2","allall","ms","per_change"
"psi.sp[38]",31.1201065879473,51.9975062090506,"1","0","2","allall","ms","per_change"
"psi.sp[39]",17.0986543916556,39.4725316813124,"1","0","2","allall","ms","per_change"
"psi.sp[40]",10.7549409157181,36.826349557933,"1","0","2","allall","ms","per_change"
"psi.sp[41]",9.30994631090465,27.0441859412401,"1","0","2","allall","ms","per_change"
"psi.sp[42]",24.0556938761303,69.3036061327424,"1","0","2","allall","ms","per_change"
"psi.sp[43]",40.9692413679971,55.538663037488,"1","0","2","allall","ms","per_change"
"psi.sp[44]",23.0406807236086,66.1983900198146,"1","0","2","allall","ms","per_change"
"psi.sp[45]",51.568945507268,56.2003353020289,"1","0","2","allall","ms","per_change"
"psi.sp[46]",38.3531533454774,85.9978807745176,"1","0","2","allall","ms","per_change"
"psi.sp[47]",15.1841004588073,41.0336176870003,"1","0","2","allall","ms","per_change"
"psi.sp[48]",14.9008693904362,28.4700345641311,"1","0","2","allall","ms","per_change"
"psi.sp[49]",6.9767274085275,23.4040639983409,"1","0","2","allall","ms","per_change"
"psi.sp[50]",29.084442050061,40.8935182015292,"1","0","2","allall","ms","per_change"
"psi.sp[51]",37.5517436010059,33.0727561578202,"1","0","2","allall","ms","per_change"
"psi.sp[52]",11.6958057141731,35.6794393191623,"1","0","2","allall","ms","per_change"
"psi.sp[53]",49.9266836116361,51.9934243714182,"1","0","2","allall","ms","per_change"
"psi.sp[54]",12.659281950806,41.3718325617452,"1","0","2","allall","ms","per_change"
"psi.sp[55]",24.7633176992927,49.863844974399,"1","0","2","allall","ms","per_change"
"psi.sp[56]",9.98552007556199,34.7094914410863,"1","0","2","allall","ms","per_change"
"psi.sp[57]",19.9503874212295,63.3067176670538,"1","0","2","allall","ms","per_change"
"psi.sp[58]",19.9178884463477,32.8008534121208,"1","0","2","allall","ms","per_change"
"psi.sp[59]",10.8586391008576,17.2630431168457,"1","0","2","allall","ms","per_change"
"psi.sp[60]",25.1340290630184,41.5740706712455,"1","0","2","allall","ms","per_change"
"psi.sp[61]",46.7626884737425,80.0212089811941,"1","0","2","allall","ms","per_change"
"psi.sp[62]",32.3298564534484,61.222910563654,"1","0","2","allall","ms","per_change"
"psi.sp[63]",18.321817220616,57.5450678608464,"1","0","2","allall","ms","per_change"
"psi.sp[64]",24.5175284388289,30.8945486224962,"1","0","2","allall","ms","per_change"
"psi.sp[65]",37.4531186468349,55.9168425598117,"1","0","2","allall","ms","per_change"
"psi.sp[66]",31.9006234192959,91.2894310357577,"1","0","2","allall","ms","per_change"
"psi.yr[1]",-0.462,-0.753878655518904,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[2]",-0.348,-0.445631281757247,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[3]",-0.47,-0.597315115277538,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[4]",-0.433,-0.195530640873122,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[5]",-0.558,-0.935943268431428,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[6]",-0.405,-0.485409760528354,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[7]",-0.278,-0.0983959904639915,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[8]",-0.407,-0.438015385022681,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[9]",-0.177,-0.27189106729515,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[10]",-0.479,-0.533747851629912,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[11]",-0.203,-0.31081696302021,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[12]",-0.551,-0.731570697860537,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[13]",-0.588,-0.861157944824681,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[14]",-0.779,-0.853978696807769,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[15]",-0.746,-0.648823963116569,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[16]",-0.594,-0.662196465496545,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[17]",-0.545,-0.576268102385697,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[18]",-0.676,-0.758198422963039,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[19]",-0.435,-0.601899312980276,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[20]",-0.593,-0.642207190295083,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[21]",-0.329,-0.395005430061283,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[22]",-0.409,-0.419571710103685,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[23]",-0.584,-0.586257314244882,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[24]",-0.591,-0.611807598479287,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[25]",-0.442,-0.772356425072354,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[26]",-0.206,-0.0393704956100529,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[27]",-0.165,-0.218187501583686,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[28]",-0.142,-0.318785785586016,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[29]",-0.304,-0.295795703332777,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[30]",-0.43,-0.361787057687456,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[31]",-0.337,-0.103876899202198,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[32]",-0.514,-0.438074202769352,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[33]",-0.616,-0.976229507320778,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[34]",-0.283,-0.581459412406012,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[35]",-0.358,-0.860727094017743,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[36]",-0.129,-0.0801833511163532,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[37]",-0.365,-0.565919641289506,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[38]",-0.442,-0.351851101669322,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[39]",-0.382,-0.324535260823736,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[40]",-0.652,-0.836154322026011,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[41]",-0.279,-0.501637298968459,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[42]",-0.483,-0.490525602793627,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[43]",-0.569,-1.09704690418905,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[44]",-0.515,-0.668747848668635,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[45]",-0.553,-0.631695638789549,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[46]",-0.377,-0.639270307767273,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[47]",-0.174,-0.273295794788759,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[48]",-0.487,-0.820351176818935,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[49]",-0.328,-0.419616818152371,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[50]",-0.049,-0.258959158117949,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[51]",-0.292,-0.445865429730233,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[52]",-0.54,-0.572708557571174,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[53]",-0.332,-0.304001184558985,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[54]",-0.287,-0.476572095770634,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[55]",-0.47,-0.846710760830002,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[56]",-0.414,-0.719379921580076,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[57]",-0.26,-0.391789999035976,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[58]",-0.419,-0.638099515381898,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[59]",-0.339,-0.491069456111955,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[60]",-0.379,-0.645669105488076,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[61]",-0.402,-0.645333078102494,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[62]",-0.316,-0.478996780731027,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[63]",-0.557,-0.801607049732897,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[64]",-0.533,-0.737862340619318,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[65]",-0.335,-0.126073278625361,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[66]",-0.669,-0.513183656297322,"-0.5","0","3","allall","ms","psi.yr"
"psi.sp[1]",-1.68,-0.227343013854753,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[2]",-1.557,-0.389913964627657,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[3]",-0.75,-0.0871719771747255,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[4]",0.352,-0.614596903010015,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[5]",0.202,0.830434563373805,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[6]",-0.461,0.118167157301773,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[7]",0.582,-0.414862418589754,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[8]",-0.01,0.293279195217412,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[9]",0.367,-0.496408483331923,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[10]",-1.171,-0.619882855993155,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[11]",-0.412,1.34955145291326,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[12]",0.662,0.320534385047193,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[13]",0.818,0.524091251128955,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[14]",-0.529,-0.937511448194316,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[15]",-0.913,-0.814600940042825,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[16]",-0.818,0.164369840873664,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[17]",-0.375,-0.297164604517094,"-0.5","0","3","allall","ms","psi.sp"
