"sp.names","mean","actua.val","p.yr","mu.psi","r","case","sp","var.names"
"psi.sp[54]",0.678,0.221637754785485,"0.5","0","2","allall","ms","psi.sp"
"psi.sp[55]",0.399,-0.533698021435216,"0.5","0","2","allall","ms","psi.sp"
"psi.sp[56]",1.284,0.427170416159766,"0.5","0","2","allall","ms","psi.sp"
"psi.sp[57]",-0.201,-0.166510107489699,"0.5","0","2","allall","ms","psi.sp"
"psi.sp[58]",-0.473,0.283277875721685,"0.5","0","2","allall","ms","psi.sp"
"psi.sp[59]",0.583,-0.526370743804576,"0.5","0","2","allall","ms","psi.sp"
"psi.sp[60]",-0.614,-0.601689967753096,"0.5","0","2","allall","ms","psi.sp"
"psi.sp[61]",-1.026,-0.989535033716102,"0.5","0","2","allall","ms","psi.sp"
"psi.sp[62]",-1.926,0.0643003083898079,"0.5","0","2","allall","ms","psi.sp"
"psi.sp[63]",0.802,0.677303850354597,"0.5","0","2","allall","ms","psi.sp"
"psi.sp[64]",0.067,0.0234081711913426,"0.5","0","2","allall","ms","psi.sp"
"psi.sp[65]",-0.432,1.3112033218014,"0.5","0","2","allall","ms","psi.sp"
"psi.sp[66]",0.022,-0.382994536287393,"0.5","0","2","allall","ms","psi.sp"
"psi.sp[1]",1.08974866030987,5.38696136544107,"0.5","0","2","allall","ms","per_change"
"psi.sp[2]",8.37259799997989,-3.30977997057256,"0.5","0","2","allall","ms","per_change"
"psi.sp[3]",-4.98645675770351,-4.02269546807575,"0.5","0","2","allall","ms","per_change"
"psi.sp[4]",0.140909571998899,1.27976076593246,"0.5","0","2","allall","ms","per_change"
"psi.sp[5]",0.950063657515013,-10.9766021730887,"0.5","0","2","allall","ms","per_change"
"psi.sp[6]",5.79813105522645,7.61263023831662,"0.5","0","2","allall","ms","per_change"
"psi.sp[7]",3.16094670714202,4.56124727593604,"0.5","0","2","allall","ms","per_change"
"psi.sp[8]",3.44969000462884,-5.90546834615048,"0.5","0","2","allall","ms","per_change"
"psi.sp[9]",-1.25634244706982,2.48270775608652,"0.5","0","2","allall","ms","per_change"
"psi.sp[10]",-2.64411411537623,-10.6156665642771,"0.5","0","2","allall","ms","per_change"
"psi.sp[11]",-2.04199565765073,-11.2431597066063,"0.5","0","2","allall","ms","per_change"
"psi.sp[12]",-0.362478315666902,2.52384738511314,"0.5","0","2","allall","ms","per_change"
"psi.sp[13]",2.65933648875846,2.65538597983907,"0.5","0","2","allall","ms","per_change"
"psi.sp[14]",-2.50832359013226,-9.354775231182,"0.5","0","2","allall","ms","per_change"
"psi.sp[15]",-2.29505434453191,-11.838401931062,"0.5","0","2","allall","ms","per_change"
"psi.sp[16]",-5.37484388050452,-11.0272298158477,"0.5","0","2","allall","ms","per_change"
"psi.sp[17]",-3.63063378364622,-13.7556178169729,"0.5","0","2","allall","ms","per_change"
"psi.sp[18]",-0.703777564494901,-3.09069450296238,"0.5","0","2","allall","ms","per_change"
"psi.sp[19]",1.78598842409972,1.03717802226969,"0.5","0","2","allall","ms","per_change"
"psi.sp[20]",-3.83431820459801,-15.1689370039087,"0.5","0","2","allall","ms","per_change"
"psi.sp[21]",-7.6225045083079,-20.5335568076982,"0.5","0","2","allall","ms","per_change"
"psi.sp[22]",-0.183046564852678,2.52520656554855,"0.5","0","2","allall","ms","per_change"
"psi.sp[23]",6.36897161678502,5.63494315196923,"0.5","0","2","allall","ms","per_change"
"psi.sp[24]",3.89362513506468,2.08127422807417,"0.5","0","2","allall","ms","per_change"
"psi.sp[25]",0.827294938997928,-0.225217965862239,"0.5","0","2","allall","ms","per_change"
"psi.sp[26]",-3.16886610500262,-9.53543057738111,"0.5","0","2","allall","ms","per_change"
"psi.sp[27]",-1.49639998390437,-13.3545353546648,"0.5","0","2","allall","ms","per_change"
"psi.sp[28]",1.21009120711585,15.1892148131634,"0.5","0","2","allall","ms","per_change"
"psi.sp[29]",1.58144042596104,0.391236922540565,"0.5","0","2","allall","ms","per_change"
"psi.sp[30]",-0.337967459179834,-9.7809496143949,"0.5","0","2","allall","ms","per_change"
"psi.sp[31]",-5.61956911684729,-13.1435924373408,"0.5","0","2","allall","ms","per_change"
"psi.sp[32]",6.71420830411756,5.58871628043348,"0.5","0","2","allall","ms","per_change"
"psi.sp[33]",0.984628251869733,5.17252342493113,"0.5","0","2","allall","ms","per_change"
"psi.sp[34]",-3.05354595138329,-3.43871738163435,"0.5","0","2","allall","ms","per_change"
"psi.sp[35]",-1.6509807791362,3.65605176417492,"0.5","0","2","allall","ms","per_change"
"psi.sp[36]",-1.7801821262632,-15.0099302118202,"0.5","0","2","allall","ms","per_change"
"psi.sp[37]",-8.21852032390019,-17.6633929541908,"0.5","0","2","allall","ms","per_change"
"psi.sp[38]",-3.17518695431645,3.64264761499248,"0.5","0","2","allall","ms","per_change"
"psi.sp[39]",9.59359419518901,12.999236954583,"0.5","0","2","allall","ms","per_change"
"psi.sp[40]",-6.56546209007202,-8.10553952150783,"0.5","0","2","allall","ms","per_change"
"psi.sp[41]",-3.07921887140183,-9.88535756090593,"0.5","0","2","allall","ms","per_change"
"psi.sp[42]",0.0101493192571538,-3.17031541711599,"0.5","0","2","allall","ms","per_change"
"psi.sp[43]",3.19656913075961,11.3040995142344,"0.5","0","2","allall","ms","per_change"
"psi.sp[44]",2.55345065631968,6.53316140470708,"0.5","0","2","allall","ms","per_change"
"psi.sp[45]",-0.00126369730743029,-9.24126989394033,"0.5","0","2","allall","ms","per_change"
"psi.sp[46]",-2.24335795940851,-1.01766016689161,"0.5","0","2","allall","ms","per_change"
"psi.sp[47]",-4.26594398981496,-21.8137552142506,"0.5","0","2","allall","ms","per_change"
"psi.sp[48]",-1.09879136458442,-5.10427058709107,"0.5","0","2","allall","ms","per_change"
"psi.sp[49]",0.534105966319106,-2.04256394593668,"0.5","0","2","allall","ms","per_change"
"psi.sp[50]",1.82451201257626,10.7743535526647,"0.5","0","2","allall","ms","per_change"
"psi.sp[51]",0.212545494733648,12.89201169941,"0.5","0","2","allall","ms","per_change"
"psi.sp[52]",-0.0850795736012124,5.59157060388622,"0.5","0","2","allall","ms","per_change"
"psi.sp[53]",-1.28660201291449,-5.25844833199633,"0.5","0","2","allall","ms","per_change"
"psi.sp[54]",4.62360233933182,14.6926787871835,"0.5","0","2","allall","ms","per_change"
"psi.sp[55]",3.68521761107952,21.4624814264464,"0.5","0","2","allall","ms","per_change"
"psi.sp[56]",1.45243448888192,0.738451790029378,"0.5","0","2","allall","ms","per_change"
"psi.sp[57]",-0.559387937505778,3.43496033459678,"0.5","0","2","allall","ms","per_change"
"psi.sp[58]",5.22292388523802,2.22367848172715,"0.5","0","2","allall","ms","per_change"
"psi.sp[59]",-0.47902355528341,-1.82618813681307,"0.5","0","2","allall","ms","per_change"
"psi.sp[60]",-13.5569318975591,-27.2493644594582,"0.5","0","2","allall","ms","per_change"
"psi.sp[61]",4.34324630527216,8.37637390955568,"0.5","0","2","allall","ms","per_change"
"psi.sp[62]",7.11592052213414,12.14481359136,"0.5","0","2","allall","ms","per_change"
"psi.sp[63]",1.40003805658349,1.69682383401103,"0.5","0","2","allall","ms","per_change"
"psi.sp[64]",0.490246723310664,6.75083551305738,"0.5","0","2","allall","ms","per_change"
"psi.sp[65]",5.60899368447306,4.3975998622082,"0.5","0","2","allall","ms","per_change"
"psi.sp[66]",-2.04940474311879,-2.06188987998118,"0.5","0","2","allall","ms","per_change"
"psi.yr[1]",-0.15,-0.253878655518904,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[2]",0.092,0.0543687182427533,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[3]",-0.059,-0.097315115277538,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[4]",0.043,0.304469359126878,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[5]",-0.247,-0.435943268431428,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[6]",-0.045,0.0145902394716461,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[7]",0.22,0.401604009536008,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[8]",-0.104,0.0619846149773189,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[9]",0.221,0.22810893270485,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[10]",-0.022,-0.0337478516299119,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[11]",-0.023,0.18918303697979,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[12]",-0.095,-0.231570697860537,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[13]",-0.173,-0.361157944824681,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[14]",-0.278,-0.353978696807769,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[15]",-0.269,-0.148823963116569,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[16]",-0.194,-0.162196465496545,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[17]",-0.168,-0.0762681023856971,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[18]",-0.255,-0.258198422963039,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[19]",-0.053,-0.101899312980276,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[20]",-0.124,-0.142207190295083,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[21]",0.035,0.104994569938717,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[22]",0.046,0.0804282898963147,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[23]",-0.072,-0.0862573142448816,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[24]",-0.192,-0.111807598479287,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[25]",-0.078,-0.272356425072354,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[26]",0.216,0.460629504389947,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[27]",0.219,0.281812498416314,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[28]",0.201,0.181214214413984,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[29]",-0.002,0.204204296667223,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[30]",-0.026,0.138212942312544,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[31]",0.076,0.396123100797801,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[32]",-0.081,0.0619257972306481,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[33]",-0.096,-0.476229507320778,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[34]",-0.006,-0.0814594124060121,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[35]",-0.092,-0.360727094017743,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[36]",0.381,0.419816648883647,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[37]",-0.042,-0.0659196412895061,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[38]",-0.063,0.148148898330678,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[39]",0.022,0.175464739176264,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[40]",-0.184,-0.336154322026011,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[41]",-0.136,-0.00163729896845865,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[42]",-0.082,0.00947439720637325,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[43]",-0.195,-0.597046904189055,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[44]",-0.048,-0.168747848668635,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[45]",-0.096,-0.131695638789549,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[46]",-0.064,-0.139270307767273,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[47]",0.178,0.226704205211241,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[48]",-0.009,-0.320351176818935,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[49]",-0.093,0.0803831818476293,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[50]",0.255,0.241040841882051,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[51]",-0.006,0.0541345702697668,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[52]",-0.036,-0.0727085575711736,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[53]",0.044,0.195998815441015,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[54]",0.04,0.0234279042293655,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[55]",-0.038,-0.346710760830002,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[56]",-0.092,-0.219379921580076,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[57]",0.033,0.108210000964024,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[58]",-0.104,-0.138099515381898,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[59]",-0.029,0.0089305438880453,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[60]",-0.123,-0.145669105488076,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[61]",-0.175,-0.145333078102494,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[62]",0.003,0.0210032192689727,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[63]",-0.105,-0.301607049732897,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[64]",-0.054,-0.237862340619318,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[65]",0.126,0.373926721374639,"-0.5","0","3","allall","ms","psi.yr"
"psi.yr[66]",-0.153,-0.0131836562973216,"-0.5","0","3","allall","ms","psi.yr"
"psi.sp[1]",-1.735,-0.227343013854753,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[2]",-1.572,-0.389913964627657,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[3]",-0.764,-0.0871719771747255,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[4]",0.306,-0.614596903010015,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[5]",0.163,0.830434563373805,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[6]",-0.466,0.118167157301773,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[7]",0.567,-0.414862418589754,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[8]",-0.073,0.293279195217412,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[9]",0.339,-0.496408483331923,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[10]",-1.189,-0.619882855993155,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[11]",-0.463,1.34955145291326,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[12]",0.691,0.320534385047193,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[13]",0.791,0.524091251128955,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[14]",-0.55,-0.937511448194316,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[15]",-0.937,-0.814600940042825,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[16]",-0.853,0.164369840873664,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[17]",-0.412,-0.297164604517094,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[18]",-0.763,-0.493547552253587,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[19]",1.005,0.148673126139539,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[20]",0.261,-0.600774861356295,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[21]",-1.07,-0.666268550360825,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[22]",-0.008,-0.711462700797354,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[23]",-0.209,0.10302746429923,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[24]",-0.586,-0.456320179720199,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[25]",1.27,1.33092571381286,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[26]",1.4,0.352646878236673,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[27]",0.858,-0.243818430963988,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[28]",0.631,0.480772919040461,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[29]",0.087,0.257983376312743,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[30]",-1.601,0.284548408936094,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[31]",-0.791,-0.580262610175319,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[32]",-0.656,-0.992787578208921,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[33]",0.287,-0.153314833306221,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[34]",-1.152,0.567920897747238,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[35]",-0.975,0.620175420942177,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[36]",1.003,-0.103362373599394,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[37]",-1.878,-1.39765642811788,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[38]",0.488,-0.111041400602093,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[39]",-0.468,-0.693753212130845,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[40]",1.069,0.157273094652074,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[41]",-0.094,0.017766790586126,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[42]",-0.441,-0.559612067405604,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[43]",-0.872,-0.279036787532093,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[44]",0.85,-0.126505892131859,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[45]",-0.811,-0.40854195356113,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[46]",0.664,0.329534204246121,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[47]",1.346,0.593582451922059,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[48]",0.975,0.478813889680259,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[49]",0.365,0.77142147042134,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[50]",0.628,-0.0296625554034482,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[51]",-0.823,0.608933819770069,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[52]",0.979,-0.10028188489983,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[53]",-1.144,-0.461168836762709,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[54]",0.559,0.0592547454375372,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[55]",0.08,-0.467117819932317,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[56]",1.037,0.262735672754707,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[57]",-0.168,0.126806103277334,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[58]",-0.265,0.155818628438681,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[59]",0.953,-0.000479225281857351,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[60]",0.309,0.765210954926922,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[61]",0.035,0.401971910760721,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[62]",-1.76,0.622604463415736,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[63]",-0.149,-0.655887475597792,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[64]",0.033,0.161711683611882,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[65]",-0.828,-0.0322096976072615,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[66]",-0.163,-0.531537426325878,"-0.5","0","3","allall","ms","psi.sp"
"psi.sp[1]",-11.5288855166118,-13.8572434800179,"-0.5","0","3","allall","ms","per_change"
"psi.sp[2]",8.30499693434927,3.25804894489634,"-0.5","0","3","allall","ms","per_change"
"psi.sp[3]",-3.78464539357672,-5.06297464463068,"-0.5","0","3","allall","ms","per_change"
"psi.sp[4]",1.86281650142758,20.5327609539621,"-0.5","0","3","allall","ms","per_change"
"psi.sp[5]",-11.3570715601648,-14.2269860388137,"-0.5","0","3","allall","ms","per_change"
"psi.sp[6]",-2.57707292790161,0.686152305320816,"-0.5","0","3","allall","ms","per_change"
"psi.sp[7]",7.74804351439965,24.8747876552829,"-0.5","0","3","allall","ms","per_change"
"psi.sp[8]",-5.2660530751901,2.63525551721665,"-0.5","0","3","allall","ms","per_change"
"psi.sp[9]",9.07635196598484,14.5194795841342,"-0.5","0","3","allall","ms","per_change"
"psi.sp[10]",-1.24219714164732,-2.1829860119696,"-0.5","0","3","allall","ms","per_change"
"psi.sp[11]",-1.25376642257873,3.68039343176235,"-0.5","0","3","allall","ms","per_change"
"psi.sp[12]",-3.14411805019368,-9.87622285850673,"-0.5","0","3","allall","ms","per_change"
"psi.sp[13]",-5.52766326062297,-13.9245245161839,"-0.5","0","3","allall","ms","per_change"
"psi.sp[14]",-16.7177926994094,-23.3837339771771,"-0.5","0","3","allall","ms","per_change"
"psi.sp[15]",-17.8279275235501,-10.0087456157704,"-0.5","0","3","allall","ms","per_change"
"psi.sp[16]",-12.7716986848894,-7.47815781076086,"-0.5","0","3","allall","ms","per_change"
"psi.sp[17]",-9.75535753611868,-4.34930488533854,"-0.5","0","3","allall","ms","per_change"
"psi.sp[18]",-16.3346722344631,-15.4639127561151,"-0.5","0","3","allall","ms","per_change"
"psi.sp[19]",-1.42706763551519,-4.73071105455139,"-0.5","0","3","allall","ms","per_change"
"psi.sp[20]",-5.19861857206148,-8.98279415559304,"-0.5","0","3","allall","ms","per_change"
"psi.sp[21]",2.90475461713777,7.04908378271892,"-0.5","0","3","allall","ms","per_change"
"psi.sp[22]",2.53006096710686,5.46663691220735,"-0.5","0","3","allall","ms","per_change"
"psi.sp[23]",-3.84220646377133,-4.09744533060785,"-0.5","0","3","allall","ms","per_change"
"psi.sp[24]",-11.7936409979382,-6.75250277852234,"-0.5","0","3","allall","ms","per_change"
"psi.sp[25]",-1.73311098305104,-6.14122170681263,"-0.5","0","3","allall","ms","per_change"
"psi.sp[26]",4.04214386938455,17.9729721834918,"-0.5","0","3","allall","ms","per_change"
"psi.sp[27]",6.23511946919288,15.9673397055509,"-0.5","0","3","allall","ms","per_change"
"psi.sp[28]",6.8943559732526,6.76067389344965,"-0.5","0","3","allall","ms","per_change"
"psi.sp[29]",-0.0566656393721898,8.7553593860163,"-0.5","0","3","allall","ms","per_change"
"psi.sp[30]",-1.31965327370524,5.86738132749572,"-0.5","0","3","allall","ms","per_change"
"psi.sp[31]",5.76906726067365,26.5338465072072,"-0.5","0","3","allall","ms","per_change"
"psi.sp[32]",-5.10907457106024,4.58203734358145,"-0.5","0","3","allall","ms","per_change"
"psi.sp[33]",-4.01272054281392,-24.7175462729344,"-0.5","0","3","allall","ms","per_change"
"psi.sp[34]",-0.191034497445332,-2.97842664349327,"-0.5","0","3","allall","ms","per_change"
"psi.sp[35]",-6.04613480195846,-13.1882594563104,"-0.5","0","3","allall","ms","per_change"
"psi.sp[36]",9.43880856432482,21.9910110353115,"-0.5","0","3","allall","ms","per_change"
"psi.sp[37]",-3.01766104217613,-5.18056927519935,"-0.5","0","3","allall","ms","per_change"
"psi.sp[38]",-2.36062473584624,7.83615664599113,"-0.5","0","3","allall","ms","per_change"
"psi.sp[39]",1.56886824328017,12.0210141652796,"-0.5","0","3","allall","ms","per_change"
"psi.sp[40]",-4.91012342161238,-15.5476722279002,"-0.5","0","3","allall","ms","per_change"
"psi.sp[41]",-6.97567170531596,-0.0811383007824169,"-0.5","0","3","allall","ms","per_change"
"psi.sp[42]",-4.8214228941173,0.603690795752023,"-0.5","0","3","allall","ms","per_change"
"psi.sp[43]",-12.655647292453,-31.7397583954312,"-0.5","0","3","allall","ms","per_change"
"psi.sp[44]",-1.44993107345187,-8.90181306165526,"-0.5","0","3","allall","ms","per_change"
"psi.sp[45]",-6.09064055121569,-7.79675692402007,"-0.5","0","3","allall","ms","per_change"
"psi.sp[46]",-2.07211395042915,-5.88382546443239,"-0.5","0","3","allall","ms","per_change"
"psi.sp[47]",3.52701099770227,7.77887561157335,"-0.5","0","3","allall","ms","per_change"
"psi.sp[48]",-0.199339833727421,-12.6216736025011,"-0.5","0","3","allall","ms","per_change"
"psi.sp[49]",-3.78987872086914,2.50315264156169,"-0.5","0","3","allall","ms","per_change"
"psi.sp[50]",8.54672689416691,12.193589368258,"-0.5","0","3","allall","ms","per_change"
"psi.sp[51]",-0.0281765234048595,1.89158795295245,"-0.5","0","3","allall","ms","per_change"
"psi.sp[52]",-1.01425567143473,-3.80894391552779,"-0.5","0","3","allall","ms","per_change"
"psi.sp[53]",3.90519335171203,12.2533226154775,"-0.5","0","3","allall","ms","per_change"
"psi.sp[54]",1.56444912258763,1.13625380377021,"-0.5","0","3","allall","ms","per_change"
"psi.sp[55]",-1.69054328160159,-20.3020165818043,"-0.5","0","3","allall","ms","per_change"
"psi.sp[56]",-2.457828744594,-9.63569548825457,"-0.5","0","3","allall","ms","per_change"
"psi.sp[57]",1.94008568574634,5.0457084537902,"-0.5","0","3","allall","ms","per_change"
"psi.sp[58]",-5.69908947224978,-6.39226225774566,"-0.5","0","3","allall","ms","per_change"
"psi.sp[59]",-0.744806692187777,0.446631697420051,"-0.5","0","3","allall","ms","per_change"
"psi.sp[60]",-5.2157401151741,-4.74292067533216,"-0.5","0","3","allall","ms","per_change"
"psi.sp[61]",-8.53180866427,-5.90015985391773,"-0.5","0","3","allall","ms","per_change"
"psi.sp[62]",0.855311720994438,0.731067487183968,"-0.5","0","3","allall","ms","per_change"
"psi.sp[63]",-5.36541493011246,-18.8149519087446,"-0.5","0","3","allall","ms","per_change"
"psi.sp[64]",-2.51449297180424,-10.9872512860846,"-0.5","0","3","allall","ms","per_change"
"psi.sp[65]",9.19991900707315,18.8351665773054,"-0.5","0","3","allall","ms","per_change"
"psi.sp[66]",-8.03110679459611,-0.828930585948999,"-0.5","0","3","allall","ms","per_change"
"psi.yr[1]",-0.163,-0.376173947472606,"-1","0","3","allall","ms","psi.yr"
"psi.yr[2]",-0.023,0.138685584017998,"-1","0","3","allall","ms","psi.yr"
"psi.yr[3]",-0.29,-0.00398724141870619,"-1","0","3","allall","ms","psi.yr"
"psi.yr[4]",0.005,-0.142039879051632,"-1","0","3","allall","ms","psi.yr"
"psi.yr[5]",-0.001,0.222690949975615,"-1","0","3","allall","ms","psi.yr"
"psi.yr[6]",-0.094,0.239954468879699,"-1","0","3","allall","ms","psi.yr"
"psi.yr[7]",-0.197,-0.218842634150662,"-1","0","3","allall","ms","psi.yr"
"psi.yr[8]",0.026,0.13110039144105,"-1","0","3","allall","ms","psi.yr"
"psi.yr[9]",0.061,-0.0640125721596865,"-1","0","3","allall","ms","psi.yr"
"psi.yr[10]",-0.035,0.314727417882282,"-1","0","3","allall","ms","psi.yr"
"psi.yr[11]",0.027,0.0591668463373138,"-1","0","3","allall","ms","psi.yr"
"psi.yr[12]",-0.101,-0.0995523637803527,"-1","0","3","allall","ms","psi.yr"
"psi.yr[13]",0.036,-0.29230120968438,"-1","0","3","allall","ms","psi.yr"
"psi.yr[14]",-0.261,-0.0667530439304104,"-1","0","3","allall","ms","psi.yr"
"psi.yr[15]",-0.28,-0.105006414036163,"-1","0","3","allall","ms","psi.yr"
"psi.yr[16]",-0.323,-0.168399594323964,"-1","0","3","allall","ms","psi.yr"
"psi.yr[17]",-0.113,0.00623200179096535,"-1","0","3","allall","ms","psi.yr"
"psi.yr[18]",0.028,0.242358331786483,"-1","0","3","allall","ms","psi.yr"
"psi.yr[19]",0.186,0.216713930289364,"-1","0","3","allall","ms","psi.yr"
"psi.yr[20]",-0.026,-0.0192728281260348,"-1","0","3","allall","ms","psi.yr"
"psi.yr[21]",-0.231,-0.108068702560182,"-1","0","3","allall","ms","psi.yr"
